Symbol,Quantity,AvgPrice
2800,10500,21.16
ABBV,325,148.89
ADM,670,83.35
CB,150,202.28
CNYB,82601,5.66
CVS,466,102.97
CYBA,117773,5.86
ED,610,88.95
EWU,3257,31.72
EXC,1278,43.41
EXXX,609,33.81
FITB,526,44.44
FM,2761,32.58
GD,176,236.19
GOILJ2,1,1009.75
HOJ2,1,3.42
HSY,239,204.71
IAU,18216,37.96
KSA,4196,46.77
LEJ2,1,1.38
LTPZ,2407,85.05
MAA,191,209.76
MCK,153,276.29
MOS,253,59.74
MTB,184,173.9
PG,311,145.68
PICK,3177,47.96
PSA,127,368.66
QQQ,11144,328.62
SBNY,46,305.7
STIP,11050,106.11
TIP,6054,127.16
XLE,3471,76.75
ZB   JUN 22,2,154.89
ZN   JUN 22,2,126.2
ZO   MAY 22,1,6.47
ZT   JUN 22,3,107.06
