Symbol,Quantity,AvgPrice
2800,22000,20.39
2823,43200,15.97
COILK2,1,111.69
GOILJ2,1,1005.5
HOJ2,1,3.4
LEJ2,-1,1.37
MOS,-374,61.87
RBJ2,1,3.27
