Symbol,Quantity,AvgPrice
1698,4500,87.13
2899,34000,33.46
388,23000,428.52
700,27500,631.07
857,82000,7.23
A17U,381600,2.83
ARKK,21608,87.7
INTC,213346,37.06
ME8U,168000,2.13
NQ 19DEC25 24750 C,5,948.75
NQ 19DEC25 26250 C,-5,278.8
SPMO,11,120.46
SQQQ,-104000,15.07
TQQQ,36900,102.15
UVXY,-193650,11.57
VIXY,-59850,34.62
