Symbol,Quantity,AvgPrice
AGQ,6450,81.48
AMD,-27461,208.17
ARKK,22500,91.09
INTC,-97405,36.98
JPM,2000,465.0
JPM 21JAN28 460 P,10,0.0
JPM 21JAN28 470 P,10,0.0
ORCL 17DEC27 250 P,10,44.64
ORCL 17DEC27 300 P,20,70.09
ORCL 17DEC27 340 C,-10,69.21
SQQQ,-48000,14.74
TQQQ,28500,107.37
UVXY,47500,10.52
VIXY,15500,32.36
