Symbol,Quantity,AvgPrice
2359,-16800,109.62
2899,-156000,29.17
8360.T,2400,3143.95
ARKK,-128050,80.18
AVDV,29000,88.56
EMLC,36465,25.64
FXE,28910,109.31
FXF,26472,112.53
FXY,48400,62.83
IAUM,-191584,36.8
IBIT,-25277,65.72
IDMO,9400,53.75
O,8700,60.05
PKB,27300,92.91
SPMO,-120893,121.04
TQQQ,-127171,99.11
XSMO,2200,72.17
