Symbol,Quantity,AvgPrice
1698,8800,94.65
388,5500,435.75
700,6800,631.37
762,-568000,9.1
9633,33000,52.15
S68,4400,16.74
SPMO,4900,121.74
TQQQ,20000,103.8
