Symbol,Quantity,AvgPrice
8346.T,14700,403.49
8360.T,1900,3028.16
A17U,682400,2.75
IDMO,15996,52.25
ME8U,181000,2.08
S68,21000,16.37
SPMO,18000,115.37
U96,12700,6.09
XSMO,11200,72.07
