Symbol,Quantity,AvgPrice
AZO,6,2429.95
DCG3,1,19.31
GIS,185,84.59
LLY,72,346.87
MRK,157,111.11
TRV,73,189.91
UB   MAR 23,-1,138.88
XLE,1086,86.97
ZC   MAR 23,1,6.58
