Symbol,Quantity,AvgPrice
ABBV,131,156.0
CAH,164,77.29
HEG3,-1,0.79
HSY,66,225.12
HUM,27,485.94
IGIB,3100,50.85
LTPZ,2402,61.09
NGG3,-1,3.51
SBH3,1,0.2
UB   MAR 23,1,140.31
ZC   MAR 23,-1,6.56
