Symbol,Quantity,AvgPrice
AZO,8,2371.99
CAH,355,74.89
CEG,220,82.9
CI,70,311.8
FMB,7235,51.29
FPE,18996,17.91
GILD,198,83.94
GIS,348,76.99
HEJ3,-1,0.85
HOH3,1,3.25
HYD,7085,52.56
HYG,4791,76.01
IAU,1845,36.68
IGIB,6610,51.52
IXC,4403,39.82
LLY,60,346.74
LTPZ,4001,62.43
LVS,348,54.68
MCD,80,270.52
MCK,62,378.03
MRK,247,109.31
NGH3,-1,2.96
ORLY,25,798.7
QQQ,6340,283.37
RBH3,1,2.62
REGN,27,736.18
SBH3,-1,0.2
TN   MAR 23,2,121.95
UB   MAR 23,2,142.94
XLE,2044,89.22
ZB   MAR 23,2,131.05
