Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
GS,STK,384.3,1348,1348,0,0.371,0.149,519981.76
EXR,STK,226.73,4511,4511,0,1.685,0.298,1039963.51
MAA,STK,229.44,4448,4448,0,1.911,0.298,1039963.51
WM,STK,166.9,6257,6257,0,-0.416,0.298,1039963.51
PLD,STK,168.36,6079,6079,0,1.612,0.298,1039963.51
TMO,STK,667.24,1571,1571,0,-0.764,0.298,1039963.51
ODFL,STK,358.38,2910,0,-2910,-100,0,0
SPG,STK,159.77,3280,0,-3280,-100,0,0
F,STK,21.11,50851,49264,-1587,-3.121,0.298,1039963.51
MMC,STK,172.95,5989,5989,0,0.401,0.298,1039963.51
PKI,STK,201.06,5274,5274,0,-1.934,0.298,1039963.51
DRE,STK,65.64,15711,15711,0,0.84,0.298,1039963.51
PSA,STK,374.56,2795,2795,0,-0.68,0.298,1039963.51
AZO,STK,2096.39,488,488,0,1.639,0.298,1039963.51
DGX,STK,173.01,6122,6122,0,-1.813,0.298,1039963.51
PG,STK,164.2,6342,6342,0,-0.126,0.298,1039963.51
EXC,STK,57.59,0,18058,18058,Inf,0.298,1039963.51
NEE,STK,93.6,0,5555,5555,Inf,0.149,519981.76
QQQ,STK,400.43,236621,236621,0,0.238,27.17,94975759.96
XLE,STK,55.94,30233,30233,0,-0.552,0.481,1681909.39
PBW,STK,71.56,23386,23386,0,0.5,0.481,1681909.39
2823,STK,2.37,713700,713700,0,-0.565,0.481,1681909.39
2800,STK,3,565000,565000,0,-0.772,0.481,1681909.39
IJS,STK,104.49,16068,16068,0,0.174,0.481,1681909.39
KSA,STK,40.89,39922,41133,1211,3.033,0.481,1681909.39
FM,STK,34.51,48948,48948,0,-0.431,0.481,1681909.39
STIP,STK,105.92,161702,161702,0,2.049,5,17478378.32
LTPZ,STK,91.35,58214,58214,0,-1.398,1.5,5243513.5
ZN,FUT,130171.88,40,40,0,0,1.5,5243513.5
ZB,FUT,159750,33,33,0,0,1.5,5243513.5
UB,FUT,195718.74,27,27,0,0,1.5,5243513.5
ZT,FUT,218039.06,80,80,0,0,5,17478378.32
Z3N,FUT,227585.94,77,77,0,0,5,17478378.32
CYBA,STK,5.8,1768663,1768663,0,2.23,3,10487026.99
IGLB,STK,69.53,75826,75826,0,-0.543,1.5,5243513.5
GBS,FUT,127184.7,81,81,0,1.235,3,10487026.99
GBX,FUT,235136.17,42,22,-20,-47.619,1.5,5243513.5
GBL,FUT,194591.93,27,27,0,0,1.5,5243513.5
BTS,FUT,128263.32,82,82,0,0,3,10487026.99
HYD,STK,62.43,0,83990,83990,Inf,1.5,5243513.5
IAU,STK,34.72,102238,102238,0,-1.522,1,3495675.66
RB,FUT,94584,19,22,3,15.789,0.588,2056280.52
ZL,FUT,34536,-27,60,87,-322.222,0.588,2056280.52
HO,FUT,99099,18,21,3,16.667,0.588,2056280.52
COIL,FUT,78770,23,26,3,13.043,0.588,2056280.52
GOIL,FUT,67550,27,30,3,11.111,0.588,2056280.52
ZO,FUT,34437.5,54,30,-24,-44.444,0.294,1028140.09
KC,FUT,84768.73,11,12,1,9.091,0.294,1028140.09
TSR20,FUT,8820,-105,-117,-12,11.429,-0.294,1028140.09
ZW,FUT,38950,0,-26,-26,-Inf,-0.294,1028140.09
NG,FUT,37540,0,-27,-27,-Inf,-0.294,1028140.09
KE,FUT,40737.5,0,-25,-25,-Inf,-0.294,1028140.09
HE,FUT,32590,0,-32,-32,-Inf,-0.294,1028140.09
ZC,FUT,30062.49,61,0,-61,-100,0,0
CT,FUT,57135,-16,0,16,-100,0,0
SB,FUT,21067.19,-42,0,42,-100,0,0
GF,FUT,84937.55,-11,0,11,-100,0,0
NI,FUT,125070,-7,0,7,-100,0,0
,,,,,,,,
,,,,,,,4.124,269166961.17
