Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
GS,STK,348.03,1057,1096,39,3.69,0.149,381596.98
EXR,STK,198.41,3758,3758,0,2.368,0.298,763193.96
MAA,STK,209.16,3514,3649,135,3.842,0.298,763193.96
WM,STK,155.08,4844,4844,0,1.59,0.298,763193.96
PLD,STK,153.96,4904,4904,0,1.081,0.298,763193.96
F,STK,21.92,15325,17409,2084,13.599,0.149,381596.98
DRE,STK,58.16,12741,12741,0,2.99,0.298,763193.96
PSA,STK,357.04,2092,2092,0,2.199,0.298,763193.96
AZO,STK,1945.89,382,382,0,2.618,0.298,763193.96
PG,STK,161.25,4801,4801,0,-1.416,0.298,763193.96
EXC,STK,56.49,13428,13428,0,0.611,0.298,763193.96
PEP,STK,175.21,4305,4305,0,1.185,0.298,763193.96
SBNY,STK,351.43,2181,2181,0,-0.413,0.298,763193.96
MCK,STK,251.15,2980,2980,0,1.98,0.298,763193.96
TSN,STK,92.71,8029,8029,0,2.528,0.298,763193.96
FITB,STK,47.97,15165,15910,745,4.913,0.298,763193.96
QQQ,STK,368.76,184922,184922,0,2.211,27.17,69699489.83
XLE,STK,64.05,18651,19271,620,3.324,0.481,1234296.27
PBW,STK,59.35,9928,10399,471,4.744,0.241,617152.5
EXXX,STK,47.95,12513,12513,0,2.861,0.241,617152.5
2823,STK,2.34,531400,531400,0,-0.738,0.481,1234296.27
2800,STK,3.22,391500,391500,0,-2.089,0.481,1234296.27
IJS,STK,102.46,11680,12047,367,3.142,0.481,1234296.27
KSA,STK,44.95,27323,27323,0,0.498,0.481,1234296.27
FM,STK,34.28,35793,35793,0,0.595,0.481,1234296.27
STIP,STK,104.86,72322,72322,0,1.482,3,7696073.52
LTPZ,STK,83.46,45711,45711,0,0.864,1.5,3848036.76
ZN,FUT,127640.63,30,30,0,0,1.5,3848036.76
ZB,FUT,154406.24,25,25,0,0,1.5,3848036.76
ZT,FUT,217007.8,35,35,0,0,3,7696073.52
Z3N,FUT,225648.44,34,34,0,0,3,7696073.52
CYBA,STK,5.87,1294884,1294884,0,1.251,3,7696073.52
IGLB,STK,,0,,,,0,0
GBX,FUT,230948.59,17,17,0,0,1.5,3848036.76
BTS,FUT,128156.05,59,59,0,1.695,3,7696073.52
HYD,STK,61.48,61751,61751,0,1.359,1.5,3848036.76
IAU,STK,34.95,73123,73123,0,0.38,1,2565357.84
RB,FUT,103181.39,23,23,0,0,0.941,2414455.28
AH,FUT,77273.68,31,31,0,0,0.941,2414454.51
HO,FUT,109830,21,22,1,4.762,0.941,2414455.28
COIL,FUT,87304.85,27,28,1,3.704,0.941,2414455.28
GOIL,FUT,76656.1,31,31,0,0,0.941,2414455.28
ZO,FUT,32612.51,37,37,0,0,0.471,1207227.13
KC,FUT,90993.77,13,13,0,0,0.471,1207227.13
ZW,FUT,39612.5,-30,-30,0,0,-0.471,1207227.13
KE,FUT,39825,-30,-30,0,0,-0.471,1207227.13
SB,FUT,21257.61,-56,-56,0,1.786,-0.471,1207227.13
LE,FUT,57290,-21,-21,0,0,-0.471,1207227.13
ZC,FUT,30450,-40,-40,0,0,-0.471,1207227.13
,,,,,,,,
,,,,,,,3.045,170596256.63
