Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
GS,STK,399.17,988,1041,53,5.364,0.149,415652.45
EXR,STK,208.51,3648,3987,339,9.293,0.298,831304.91
MAA,STK,214.7,3558,3872,314,8.825,0.298,831304.91
WM,STK,160,4934,5196,262,5.31,0.298,831304.91
PLD,STK,153.02,5038,5433,395,7.84,0.298,831304.91
TMO,STK,625.04,1284,1330,46,3.583,0.298,831304.91
F,STK,23.94,33263,34725,1462,4.395,0.298,831304.91
MMC,STK,165.18,4819,5033,214,4.441,0.298,831304.91
PKI,STK,183.75,4387,4524,137,3.123,0.298,831304.91
DRE,STK,60.15,12799,13821,1022,7.985,0.298,831304.91
PSA,STK,359.82,2196,2310,114,5.191,0.298,831304.91
AZO,STK,2012.66,391,413,22,5.627,0.298,831304.91
DGX,STK,159.6,5049,5209,160,3.169,0.298,831304.91
PG,STK,160.52,4848,5179,331,6.828,0.298,831304.91
EXC,STK,56.82,13943,14630,687,4.927,0.298,831304.91
NEE,STK,84.02,4426,4947,521,11.771,0.149,415652.45
QQQ,STK,382.43,189072,198519,9447,4.997,27.17,75919794.06
XLE,STK,61.63,21400,21400,0,1.939,0.481,1344450.57
PBW,STK,64.99,18842,20687,1845,9.792,0.481,1344450.57
2823,STK,2.3,556100,584500,28400,5.115,0.481,1344450.57
2800,STK,3.06,432500,432500,0,1.587,0.481,1344450.57
IJS,STK,105.42,12187,12753,566,4.644,0.481,1344450.57
KSA,STK,42.56,30828,30828,0,2.472,0.481,1344450.57
FM,STK,34.52,37661,38947,1286,3.415,0.481,1344450.57
STIP,STK,105.16,126646,132860,6214,4.907,5,13971511.08
LTPZ,STK,85.71,46380,48903,2523,5.44,1.5,4191453.32
ZN,FUT,128234.39,31,33,2,6.452,1.5,4191453.32
ZB,FUT,155718.77,26,27,1,3.846,1.5,4191453.32
ZT,FUT,217421.87,61,64,3,4.918,5,13971511.08
Z3N,FUT,226242.19,59,62,3,5.085,5,13971511.08
CYBA,STK,5.8,1383398,1445329,61931,4.477,3,8382906.65
IGLB,STK,67.54,58870,62059,3189,5.417,1.5,4191453.32
GBS,FUT,126859.14,63,66,3,4.762,3,8382906.65
GBX,FUT,230502.65,17,18,1,5.882,1.5,4191453.32
BTS,FUT,127952.52,63,66,3,4.762,3,8382906.65
HYD,STK,61.85,64513,67768,3255,5.045,1.5,4191453.32
IAU,STK,34.34,77909,81372,3463,4.445,1,2794302.22
RB,FUT,96906.58,19,20,1,5.263,0.706,1972449.31
AH,FUT,73231,0,27,27,Inf,0.706,1972448.75
HO,FUT,105415.78,18,19,1,5.556,0.706,1972449.31
COIL,FUT,81980,23,24,1,4.348,0.706,1972449.31
GOIL,FUT,71325,27,28,1,3.704,0.706,1972449.31
ZO,FUT,33112.5,28,30,2,7.143,0.353,986224.38
KC,FUT,88631.27,11,11,0,0,0.353,986224.38
ZW,FUT,38237.48,-25,-26,-1,4,-0.353,986224.38
KE,FUT,39012.5,-24,-25,-1,4.167,-0.353,986224.38
SB,FUT,20160,0,-49,-49,#NAME?,-0.353,986224.38
PB,FUT,57156.25,0,-17,-17,#NAME?,-0.353,986224.38
LE,FUT,56230,0,-18,-18,#NAME?,-0.353,986224.38
,,,,,,,,
,,,,,,,3.538,209572613.7
