Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MRK,STK,108.61,6015,5300,-715,-11.887,0.333,575591.69
LVS,STK,57.9,11237,9941,-1296,-11.533,0.333,575585.99
SGEN,STK,194.75,3385,2956,-429,-12.674,0.333,575585.99
ACGL,STK,71.25,9294,8078,-1216,-13.084,0.333,575585.99
AZN,STK,72.8,9015,7906,-1109,-12.302,0.333,575585.99
YUM,STK,132.44,4980,4346,-634,-12.731,0.333,575585.99
LLY,STK,436.37,1493,1319,-174,-11.654,0.333,575585.99
MDLZ,STK,72.19,9030,7973,-1057,-11.705,0.333,575585.99
GE,STK,106.08,6276,5426,-850,-13.544,0.333,575585.99
CHD,STK,92.51,7123,6222,-901,-12.649,0.333,575585.99
KMB,STK,133.82,4879,4301,-578,-11.847,0.333,575585.99
PG,STK,144.8,4580,3975,-605,-13.21,0.333,575585.99
BA,STK,212,3201,2715,-486,-15.183,0.333,575585.99
BSX,STK,50.7,13059,11353,-1706,-13.064,0.333,575585.99
MNST,STK,56.9,11345,10116,-1229,-10.833,0.333,575585.99
QQQ,STK,349.24,167857,148331,-19526,-11.633,30,51803257.41
EWW,STK,61.93,80139,69707,-10432,-13.017,2.5,4316938.12
KSA,STK,41.17,121374,104856,-16518,-13.609,2.5,4316938.12
STIP,STK,97.62,40618,35377,-5241,-12.903,2,3453550.49
IGSB,STK,50.05,79154,69002,-10152,-12.826,2,3453550.49
IGIB,STK,50.1,78637,68933,-9704,-12.34,2,3453550.49
HYG,STK,74.23,53194,46525,-6669,-12.537,2,3453550.49
FPE,STK,16.05,247376,215174,-32202,-13.017,2,3453550.49
ZB,FUT,126125,31,27,-4,-12.903,2,3453550.49
TN,FUT,118671.88,33,29,-4,-12.121,2,3453550.49
ZN,FUT,113046.89,35,31,-4,-11.429,2,3453550.49
ZF,FUT,108156.24,37,32,-5,-13.514,2,3453550.49
GBL,FUT,142878.82,28,24,-4,-14.286,2,3453550.49
BTP,FUT,122709.72,32,28,-4,-12.5,2,3453550.49
FLKTB,FUT,85067.26,46,41,-5,-10.87,2,3453550.49
IAU,STK,36.88,53322,46821,-6501,-12.192,1,1726775.25
SB,FUT,27731.21,48,42,-6,-12.5,0.667,1151183.56
GF,FUT,119337.45,11,10,-1,-9.091,0.667,1151183.56
CC,FUT,30880,43,37,-6,-13.953,0.667,1151183.56
LE,FUT,69343.58,19,17,-2,-10.526,0.667,1151183.56
PL,FUT,51255,13,11,-2,-15.385,0.333,575591.86
SI,FUT,118850,6,5,-1,-16.667,0.333,575591.86
ZM,FUT,40620,17,14,-3,-17.647,0.333,575591.86
DA,FUT,32860,-20,-18,2,-10,-0.333,575591.86
ZSLME,FUT,59444.91,-11,-10,1,-9.091,-0.333,575591.86
ZS,FUT,68150,-10,-8,2,-20,-0.333,575591.86
PB,FUT,50629.92,-13,-11,2,-15.385,-0.333,575591.86
,,,,,,,,
,,,,,,,3.365,120874187.59
