Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LVS,STK,58.53,10301,10301,0,1.485,0.333,611896.56
SGEN,STK,196.48,3053,3053,0,1.998,0.333,611896.56
ACGL,STK,71.14,8425,8425,0,2.089,0.333,611896.56
LLY,STK,465.98,1322,1322,0,-0.681,0.333,611896.56
GE,STK,104.92,5896,5896,0,-1.085,0.333,611896.56
CHD,STK,98.78,6159,6159,0,0.585,0.333,611896.56
BSX,STK,53.49,11531,11531,0,-0.798,0.333,611896.56
PANW,STK,251.59,2444,2444,0,-0.491,0.333,611896.56
ZBH,STK,144.81,4299,4299,0,-1.698,0.333,611896.56
DHI,STK,123.05,5005,5005,0,-0.639,0.333,611896.56
WST,STK,369.34,1644,1644,0,0.791,0.333,611896.56
LEN,STK,125.8,5101,4864,-237,-4.646,0.333,611896.56
BKNG,STK,2700.36,229,229,0,-0.873,0.333,611896.56
HCA,STK,297.6,2035,2035,0,1.032,0.333,611896.56
VRSK,STK,224.63,2691,2691,0,1.226,0.333,611896.56
QQQ,STK,363.13,152786,152786,0,-0.739,30,55071241.09
EWW,STK,62.81,72882,72882,0,0.252,2.5,4589270.09
EWZ,STK,32.27,137924,142215,4291,3.111,2.5,4589270.09
STIP,STK,97.56,36851,36851,0,2.119,2,3671416.07
IGSB,STK,50.13,71735,71735,0,2.095,2,3671416.07
IGIB,STK,50.47,71196,71196,0,2.176,2,3671416.07
HYG,STK,74.32,48503,48503,0,1.849,2,3671416.07
FPE,STK,15.86,230853,230853,0,0.275,2,3671416.07
HYD,STK,51.55,69747,69747,0,2.112,2,3671416.07
ZB,FUT,127968.75,28,29,1,3.571,2,3671416.07
TN,FUT,119250,30,31,1,3.333,2,3671416.07
ZN,FUT,113031.25,32,32,0,0,2,3671416.07
ZF,FUT,107726.56,34,34,0,0,2,3671416.07
GBL,FUT,147504.88,24,25,1,4.167,2,3671416.07
BTP,FUT,128404.18,28,29,1,3.571,2,3671416.07
IAU,STK,36.13,49374,49374,0,2.904,1,1835708.04
GF,FUT,119350,7,7,0,0,0.476,874146.73
CC,FUT,32730,26,27,1,3.846,0.476,874146.73
LE,FUT,69040,13,13,0,0,0.476,874146.73
SB,FUT,25704,33,34,1,3.03,0.476,874146.73
ZM,FUT,37860,22,23,1,4.545,0.476,874146.73
PB,FUT,52087.5,16,17,1,6.25,0.476,874146.73
ZS,FUT,63775,13,14,1,7.692,0.476,874146.73
SI,FUT,114125,-4,-4,0,0,-0.238,437073.46
PL,FUT,46125,-9,-9,0,0,-0.238,437073.46
DA,FUT,30280.43,-14,-14,0,0,-0.238,437073.46
PA,FUT,123700,-3,-4,-1,33.333,-0.238,437073.46
ALI,FUT,54537.5,-8,-8,0,0,-0.238,437073.46
KC,FUT,61725,-7,-7,0,0,-0.238,437073.46
CL,FUT,67790,-6,-6,0,0,-0.238,437073.46
,,,,,,,,
,,,,,,,3.361,128499471.9
