Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MCK,STK,381.79,789,789,0,-2.028,0.333,295027.55
NOC,STK,531.37,556,556,0,-0.18,0.333,295027.55
MRK,STK,111.24,2707,2707,0,-2.032,0.333,295027.55
GIS,STK,85.17,3613,3464,-149,-4.124,0.333,295024.63
LLY,STK,365.31,828,828,0,-2.415,0.333,295024.63
AMGN,STK,265.26,1115,1115,0,-0.269,0.333,295024.63
HUM,STK,512.43,587,587,0,-1.874,0.333,295024.63
AZO,STK,2403.86,125,125,0,-1.6,0.333,295024.63
CAH,STK,80.56,3734,3734,0,-1.928,0.333,295024.63
GILD,STK,85.25,3513,3513,0,-1.48,0.333,295024.63
CI,STK,333.28,896,896,0,-1.228,0.333,295024.63
VRTX,STK,293.92,1022,1022,0,-1.761,0.333,295024.63
CEG,STK,87.33,3377,3377,0,0.03,0.333,295024.63
MCD,STK,265.77,1115,1115,0,-0.448,0.333,295024.63
HSY,STK,234.93,1261,1261,0,-0.397,0.333,295024.63
QQQ,STK,267.57,79298,79298,0,0.115,24,21241985.85
XLE,STK,85.12,10626,10626,0,-2.146,1,885082.74
EWH,STK,21,42713,42713,0,-1.325,1,885082.74
IGIB,STK,50.08,102595,102595,0,-0.087,5.8,5133479.91
HYG,STK,74.2,69715,69715,0,-0.762,5.8,5133479.91
FMB,STK,50.39,101886,101886,0,-0.011,5.8,5133479.91
HYD,STK,51.36,99969,99969,0,-0.018,5.8,5133479.91
LTPZ,STK,59.82,85781,85781,0,0.04,5.8,5133479.91
UB,FUT,138406.24,37,37,0,0,5.8,5133479.91
ZB,FUT,127906.25,40,40,0,0,5.8,5133479.91
CGB,FUT,91615.96,56,56,0,0,5.8,5133479.91
GBX,FUT,151486.91,34,34,0,0,5.8,5133479.91
FLKTB,FUT,87515.92,59,59,0,0,5.8,5133479.91
IAU,STK,34.11,25937,25937,0,0.042,1,885082.74
ZM,FUT,44890,12,12,0,0,0.588,520636.91
ZS,FUT,73812.43,7,7,0,0,0.588,520636.91
GOIL,FUT,90510.67,6,6,0,0,0.588,520636.91
HO,FUT,132300,4,4,0,0,0.588,520636.91
NG,FUT,49390,10,11,1,10,0.588,520636.91
ZL,FUT,38454,-14,-14,0,0,-0.588,520636.91
COIL,FUT,82935.5,-6,-6,0,0,-0.588,520636.91
DA,FUT,38706.29,-28,-27,1,-3.571,-1.176,1041273.83
ZW,FUT,38425,-28,-27,1,-3.571,-1.176,1041273.83
KE,FUT,43550,-25,-24,1,-4,-1.176,1041273.3
ZC,FUT,33187.5,-32,-31,1,-3.125,-1.176,1041273.83
ZO,FUT,17698.84,-63,-59,4,-6.349,-1.176,1041273.83
,,,,,,,,
,,,,,,,3.011,88508238.37
