Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MCK,STK,372.64,754,856,102,13.528,0.333,319035.51
NOC,STK,529.87,526,602,76,14.449,0.333,319035.51
MRK,STK,109.2,2537,2922,385,15.175,0.333,319035.51
GIS,STK,86.93,3199,3670,471,14.723,0.333,319032.35
LLY,STK,359.87,778,887,109,14.01,0.333,319032.35
AMGN,STK,267.41,1044,1193,149,14.272,0.333,319032.35
HUM,STK,503.53,546,634,88,16.117,0.333,319032.35
AZO,STK,2380.45,118,134,16,13.559,0.333,319032.35
CAH,STK,79.16,3536,4030,494,13.971,0.333,319032.35
ROL,STK,36.76,7471,0,-7471,-100,0,0
GILD,STK,86.7,3244,3680,436,13.44,0.333,319032.35
CI,STK,327.29,838,975,137,16.348,0.333,319032.35
PGR,STK,126.45,2176,0,-2176,-100,0,0
VRTX,STK,301.2,901,1059,158,17.536,0.333,319032.35
CEG,STK,88.2,3097,3617,520,16.79,0.333,319032.35
MCD,STK,266.12,0,1199,1199,Inf,0.333,319032.35
HSY,STK,235,0,1358,1358,Inf,0.333,319032.35
QQQ,STK,275.18,91270,83475,-7795,-8.541,24,22970559.22
XLE,STK,84.35,9971,11347,1376,13.8,1,957106.63
IXC,STK,37.31,22016,0,-22016,-100,0,0
EWH,STK,20.92,0,45751,45751,Inf,1,957106.63
IGIB,STK,50.6,93674,109708,16034,17.117,5.8,5551218.48
IGLB,STK,52.52,89746,0,-89746,-100,0,0
HYG,STK,74.69,63518,74323,10805,17.011,5.8,5551218.48
FMB,STK,50.6,93601,109708,16107,17.208,5.8,5551218.48
HYD,STK,51.93,91106,106898,15792,17.334,5.8,5551218.48
LTPZ,STK,60.67,0,91499,91499,Inf,5.8,5551218.48
UB,FUT,142343.76,33,39,6,18.182,5.8,5551218.48
ZB,FUT,130656.25,0,42,42,Inf,5.8,5551218.48
CGB,FUT,93204.02,51,60,9,17.647,5.8,5551218.48
BTP,FUT,118756.75,40,0,-40,-100,0,0
GBX,FUT,159737.41,29,35,6,20.69,5.8,5551218.48
FLKTB,FUT,86222.36,55,64,9,16.364,5.8,5551218.48
IAU,STK,34.1,24683,28068,3385,13.714,1,957106.63
ZM,FUT,44974.8,5,13,8,160,0.588,563003.91
ZS,FUT,73525,3,8,5,166.667,0.588,563003.91
GOIL,FUT,89500,3,6,3,100,0.588,563003.91
HO,FUT,132459.5,2,4,2,100,0.588,563003.91
NG,FUT,61826,4,9,5,125,0.588,563003.91
RB,FUT,90413.33,-3,0,3,-100,0,0
ZL,FUT,37716,-7,-15,-8,114.286,-0.588,563003.91
COIL,FUT,79570,-6,-7,-1,16.667,-0.588,563003.91
DA,FUT,38441.5,-12,-29,-17,141.667,-1.176,1126007.82
CL,FUT,74940,-7,0,7,-100,0,0
ZW,FUT,37700,-13,-30,-17,130.769,-1.176,1126007.82
KE,FUT,42087.45,-11,-27,-16,145.455,-1.176,1126007.24
ZC,FUT,32371.1,0,-35,-35,#NAME?,-1.176,1126007.82
ZO,FUT,16825.1,0,-67,-67,#NAME?,-1.176,1126007.82
,,,,,,,,
,,,,,,,3.064,95710624.53
