Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MCK,STK,380.19,838,838,0,2.745,0.333,327325.88
NOC,STK,541.19,601,601,0,0.666,0.333,327325.88
MRK,STK,112.12,2862,2862,0,1.992,0.333,327325.88
GIS,STK,85.94,3764,3764,0,1.196,0.333,327322.64
LLY,STK,364.88,874,874,0,2.632,0.333,327322.64
HUM,STK,514.38,625,625,0,1.76,0.333,327322.64
AZO,STK,2454.32,132,132,0,0.758,0.333,327322.64
CAH,STK,79.15,4016,4016,0,2.963,0.333,327322.64
GILD,STK,85.01,3793,3793,0,1.503,0.333,327322.64
CI,STK,334.1,962,962,0,1.871,0.333,327322.64
CEG,STK,87.64,3651,3651,0,2.301,0.333,327322.64
MCD,STK,266.71,1201,1201,0,2.165,0.333,327322.64
HSY,STK,235.73,1363,1363,0,1.908,0.333,327322.64
DG,STK,247.17,1299,1299,0,1.925,0.333,327322.64
TRV,STK,190.48,1696,1696,0,1.297,0.333,327322.64
QQQ,STK,263.29,86081,89511,3430,3.985,24,23567465.47
XLE,STK,87.88,27443,27443,0,1.793,2.5,2454944.32
EWH,STK,21.53,113829,113829,0,0.171,2.5,2454944.32
FPE,STK,16.8,194129,194129,0,2.372,3.4,3338724.28
IGIB,STK,49.55,65537,65537,0,2.814,3.4,3338724.28
HYG,STK,73.62,44041,44041,0,2.975,3.4,3338724.28
FMB,STK,50.12,65420,65420,0,1.827,3.4,3338724.28
HYD,STK,50.63,63990,65944,1954,3.054,3.4,3338724.28
LTPZ,STK,58.43,55395,57141,1746,3.152,3.4,3338724.28
UB,FUT,135187.5,24,25,1,4.167,3.4,3338724.28
ZB,FUT,125625,26,27,1,3.846,3.4,3338724.28
CGB,FUT,91110.79,56,0,-56,-100,0,0
R,FUT,119604,0,28,28,Inf,3.4,3338724.28
FLKTB,FUT,87618.81,37,37,0,2.703,3.4,3338724.28
IAU,STK,34.24,28116,28116,0,2.002,1,981977.73
ZM,FUT,45210,11,11,0,0,0.526,516830.39
ZS,FUT,75075,7,7,0,0,0.526,516830.39
GOIL,FUT,93700,5,6,1,20,0.526,516830.39
HO,FUT,136899,4,4,0,0,0.526,516830.39
COIL,FUT,84420,6,6,0,0,0.526,516830.39
RB,FUT,99149.4,5,5,0,0,0.526,516830.39
ZL,FUT,39774,7,6,-1,-14.286,0.263,258415.2
NG,FUT,48730,-5,-5,0,0,-0.263,258415.2
DA,FUT,37600,-7,-7,0,0,-0.263,258415.2
ZW,FUT,38712.43,-7,-7,0,0,-0.263,258415.2
KE,FUT,43912.5,-6,-6,0,0,-0.263,258415.2
ZO,FUT,18475,-14,-14,0,0,-0.263,258415.2
PA,FUT,179699,-1,-1,0,0,-0.263,258415.2
,,,,,,,,
,,,,,,,2.574,72666312.7
