Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MCK,STK,368.07,977,0,-977,-100,0,0
MRK,STK,107.76,3325,3728,403,12.12,0.333,401686.81
CAH,STK,79.83,4625,5032,407,8.8,0.333,401682.83
CEG,STK,86.81,4193,4627,434,10.351,0.333,401682.83
TRV,STK,186.75,1932,2151,219,11.335,0.333,401682.83
LVS,STK,56.81,6081,7071,990,16.28,0.333,401682.83
GILD,STK,86.7,4139,4633,494,11.935,0.333,401682.83
REGN,STK,757.61,475,530,55,11.579,0.333,401682.83
ORLY,STK,825.32,433,487,54,12.471,0.333,401682.83
CB,STK,214.69,1683,1871,188,11.171,0.333,401682.83
ULTA,STK,515.75,678,779,101,14.897,0.333,401682.83
ABC,STK,159.03,2349,0,-2349,-100,0,0
MO,STK,47.02,7640,8543,903,11.819,0.333,401682.83
SCHW,STK,80.46,4469,4992,523,11.703,0.333,401682.83
CTVA,STK,64.47,5742,6231,489,8.516,0.333,401682.83
AFL,STK,69.88,0,5748,5748,Inf,0.333,401682.83
LMT,STK,480.83,0,835,835,Inf,0.333,401682.83
QQQ,STK,300.6,104962,120266,15304,14.581,30,36151816.15
XLE,STK,89.45,12340,33680,21340,172.934,2.5,3012651.35
IXC,STK,40.64,27462,74130,46668,169.937,2.5,3012651.35
FPE,STK,17.91,336655,0,-336655,-100,0,0
IGIB,STK,50.56,119108,79845,-39263,-32.964,3.35,4036952.8
IGLB,STK,51.58,0,78266,78266,Inf,3.35,4036952.8
IGSB,STK,50.21,0,80401,80401,Inf,3.35,4036952.8
HYG,STK,74.78,80322,53984,-26338,-32.791,3.35,4036952.8
FMB,STK,51.2,118201,78847,-39354,-33.294,3.35,4036952.8
HYD,STK,52.14,115959,77425,-38534,-33.231,3.35,4036952.8
LTPZ,STK,60.09,102499,0,-102499,-100,0,0
TIP,STK,107.68,0,37490,37490,Inf,3.35,4036952.8
STIP,STK,97.54,0,41388,41388,Inf,3.35,4036952.8
UB,FUT,138375,43,0,-43,-100,0,0
ZB,FUT,127031.26,47,0,-47,-100,0,0
FLKTB,FUT,89032.94,70,45,-25,-35.714,3.35,4036952.8
3KTB,FUT,81361.7981,0,50,50,Inf,3.35,4036952.8
R,FUT,125087.82,49,0,-49,-100,0,0
IAU,STK,35.26,30041,34176,4135,13.765,1,1205060.54
ZM,FUT,50230,5,11,6,120,0.476,573838.38
ZS,FUT,76987.67,3,7,4,133.333,0.476,573838.38
GOIL,FUT,82575,3,7,4,133.333,0.476,573838.38
HO,FUT,119179,2,5,3,150,0.476,573838.38
RB,FUT,103813.5,2,6,4,200,0.476,573838.38
ZC,FUT,33850,8,17,9,112.5,0.476,573838.38
SB,FUT,23912,11,24,13,118.182,0.476,573838.38
NG,FUT,25540,-21,0,21,-100,0,0
HE,FUT,33300,-15,0,15,-100,0,0
PB,FUT,53825,-9,-21,-12,133.333,-0.952,1147676.76
ZL,FUT,35894.93,-14,0,14,-100,0,0
PA,FUT,152400,-3,-8,-5,166.667,-0.952,1147676.76
PL,FUT,47230,-11,-24,-13,118.182,-0.952,1147676.76
SI,FUT,109400,-5,-10,-5,100,-0.952,1147676.76
ALI,FUT,60593.75,0,-19,-19,-Inf,-0.952,1147676.76
HG,FUT,100287.5,0,-11,-11,-Inf,-0.952,1147676.76
CC,FUT,26310,0,-44,-44,-Inf,-0.952,1147676.76
,,,,,,,,
,,,,,,,3.069,101827559.8
