Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MRK,STK,109.36,3327,3327,0,-0.661,0.333,361380.25
CAH,STK,77.41,4685,4685,0,-0.363,0.333,361376.67
CEG,STK,78.37,4668,4668,0,-1.221,0.333,361376.67
TRV,STK,185.33,1951,1951,0,-0.051,0.333,361376.67
LVS,STK,56.02,6299,6299,0,2.413,0.333,361376.67
GILD,STK,80.89,4349,4349,0,2.736,0.333,361376.67
REGN,STK,757.79,485,485,0,-1.649,0.333,361376.67
ORLY,STK,845.96,431,431,0,-0.928,0.333,361376.67
ULTA,STK,523.15,684,684,0,1.023,0.333,361376.67
SCHW,STK,77.88,4540,4540,0,2.203,0.333,361376.67
AFL,STK,68.23,5313,5313,0,-0.32,0.333,361376.67
LMT,STK,476.5,757,757,0,0.132,0.333,361376.67
DE,STK,421.63,852,852,0,0.587,0.333,361376.67
PGR,STK,141.69,2545,2545,0,0.196,0.333,361376.67
AZO,STK,2572.25,142,142,0,-1.408,0.333,361376.67
QQQ,STK,294.32,110286,110286,0,0.199,30,32524225.96
XLE,STK,85.57,13020,13020,0,-2.688,1,1084140.87
IXC,STK,38.71,28635,28635,0,-2.193,1,1084140.87
IGIB,STK,49.87,21887,21887,0,-0.676,1,1084140.87
IGLB,STK,50.34,21640,21640,0,-0.481,1,1084140.87
IGSB,STK,49.93,21817,21817,0,-0.477,1,1084140.87
HYG,STK,74.67,14746,14746,0,-1.539,1,1084140.87
FMB,STK,50.28,21683,21683,0,-0.558,1,1084140.87
HYD,STK,51.05,21364,21364,0,-0.594,1,1084140.87
TIP,STK,106.78,10191,10191,0,-0.373,1,1084140.87
STIP,STK,97.15,11204,11204,0,-0.402,1,1084140.87
FLKTB,FUT,83283.31,13,13,0,0,1,1084140.87
3KTB,FUT,78208.93,14,14,0,0,1,1084140.87
IAU,STK,34.3,31454,31454,0,0.49,1,1084140.87
ZM,FUT,47750,11,11,0,0,0.476,516257.58
ZS,FUT,75162.57,7,7,0,0,0.476,516257.58
GOIL,FUT,81575,6,6,0,0,0.476,516257.58
HO,FUT,117688.25,4,4,0,0,0.476,516257.58
RB,FUT,109426.8,5,5,0,0,0.476,516257.58
SB,FUT,22657.61,23,23,0,0,0.476,516257.58
LE,FUT,65964,8,8,0,0,0.476,516257.58
ZC,FUT,32162.5,-32,-32,0,0,-0.952,1032515.16
SI,FUT,103250,-10,-10,0,0,-0.952,1032515.16
ALI,FUT,58125,-18,-18,0,0,-0.952,1032515.16
TSR20,FUT,6985,-145,-145,0,2.069,-0.952,1032515.16
ZO,FUT,17175,-60,-60,0,0,-0.952,1032515.16
ZSLME,FUT,,0,,,,-0.952,1032515.16
DA,FUT,35328.59,-29,-29,0,0,-0.952,1032515.16
,,,,,,,,
,,,,,,,2.015,62880120.08
