Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MCK,STK,362.36,1008,977,-31,-3.075,0.333,353979.75
MRK,STK,106.47,3438,3325,-113,-3.287,0.333,353979.75
CAH,STK,78.26,4625,4625,0,-2.205,0.333,353976.24
CEG,STK,84.42,4382,4193,-189,-4.313,0.333,353976.24
TRV,STK,185.36,1932,1932,0,-1.139,0.333,353976.24
LVS,STK,57.52,6081,6081,0,1.2,0.333,353976.24
GILD,STK,85.53,4308,4139,-169,-3.923,0.333,353976.24
REGN,STK,744.77,493,475,-18,-3.651,0.333,353976.24
ORLY,STK,817,462,433,-29,-6.277,0.333,353976.24
CB,STK,213.41,1683,1683,0,-1.426,0.333,353976.24
ULTA,STK,522,706,678,-28,-3.966,0.333,353976.24
ABC,STK,155.02,2349,2349,0,-2.81,0.333,353976.24
MO,STK,46.33,7957,7640,-317,-3.984,0.333,353976.24
SCHW,STK,79.58,4469,4469,0,-0.47,0.333,353976.24
CTVA,STK,62.79,5742,5742,0,-1.829,0.333,353976.24
QQQ,STK,298.9,104962,104962,0,1.546,30,31858180.44
XLE,STK,88.27,12340,12340,0,-2.504,1,1061939.35
IXC,STK,39.37,27462,27462,0,-1.781,1,1061939.35
FPE,STK,17.98,351312,336655,-14657,-4.172,5.7,6053054.28
IGIB,STK,50.82,123657,119108,-4549,-3.679,5.7,6053054.28
HYG,STK,75.36,83137,80322,-2815,-3.386,5.7,6053054.28
FMB,STK,51.21,123319,118201,-5118,-4.15,5.7,6053054.28
HYD,STK,52.2,120751,115959,-4792,-3.968,5.7,6053054.28
LTPZ,STK,60.85,102499,102499,0,-2.95,5.7,6053054.28
UB,FUT,139500,45,43,-2,-4.444,5.7,6053054.28
ZB,FUT,127718.76,49,47,-2,-4.082,5.7,6053054.28
FLKTB,FUT,89669.86,70,70,0,-2.857,5.7,6053054.28
R,FUT,126130.94,49,49,0,-2.041,5.7,6053054.28
IAU,STK,35.35,31015,30041,-974,-3.14,1,1061939.35
ZM,FUT,49251.8,5,5,0,0,0.238,252842.77
ZS,FUT,76112.67,3,3,0,0,0.238,252842.77
GOIL,FUT,84125,3,3,0,0,0.238,252842.77
HO,FUT,121670,2,2,0,0,0.238,252842.77
RB,FUT,104706,3,2,-1,-33.333,0.238,252842.77
ZC,FUT,33637.5,8,8,0,0,0.238,252842.77
SB,FUT,24035.18,11,11,0,0,0.238,252842.77
NG,FUT,24570,-22,-21,1,-4.545,-0.476,505685.43
HE,FUT,33290,-16,-15,1,-6.25,-0.476,505685.43
PB,FUT,53825,-9,-9,0,0,-0.476,505685.43
ZL,FUT,35682,-14,-14,0,0,-0.476,505685.43
PA,FUT,159300,-3,-3,0,0,-0.476,505685.43
PL,FUT,48060,-11,-11,0,0,-0.476,505685.43
SI,FUT,110825,-5,-5,0,0,-0.476,505685.43
,,,,,,,,
,,,,,,,3.201,106193889.31
