Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MRK,STK,109.51,3580,3127,-453,-12.654,0.333,342410.5
CAH,STK,78.17,4975,4380,-595,-11.96,0.333,342407.11
CEG,STK,80.37,4669,4260,-409,-8.76,0.333,342407.11
TRV,STK,185.25,2110,1848,-262,-12.417,0.333,342407.11
LVS,STK,56.35,7039,6076,-963,-13.681,0.333,342407.11
GILD,STK,84.75,4624,4040,-584,-12.63,0.333,342407.11
REGN,STK,746.52,523,459,-64,-12.237,0.333,342407.11
ORLY,STK,860.13,449,398,-51,-11.359,0.333,342407.11
ULTA,STK,524.94,740,652,-88,-11.892,0.333,342407.11
MO,STK,47.44,8157,7218,-939,-11.512,0.333,342407.11
SCHW,STK,79.9,4880,4285,-595,-12.193,0.333,342407.11
AFL,STK,68.13,5650,5026,-624,-11.044,0.333,342407.11
LMT,STK,479.19,822,715,-107,-13.017,0.333,342407.11
HCA,STK,256.09,1491,1337,-154,-10.329,0.333,342407.11
DE,STK,427.17,905,802,-103,-11.381,0.333,342407.11
QQQ,STK,294.2,118283,104748,-13535,-11.443,30,30816948
XLE,STK,83.83,13910,12254,-1656,-11.905,1,1027231.6
IXC,STK,38.41,30447,26744,-3703,-12.162,1,1027231.6
IGIB,STK,49.7,23391,20669,-2722,-11.637,1,1027231.6
IGLB,STK,50.17,23020,20475,-2545,-11.056,1,1027231.6
IGSB,STK,49.92,23400,20578,-2822,-12.06,1,1027231.6
HYG,STK,73.41,15826,13993,-1833,-11.582,1,1027231.6
FMB,STK,50.23,23261,20451,-2810,-12.08,1,1027231.6
HYD,STK,50.95,22894,20162,-2732,-11.933,1,1027231.6
TIP,STK,106.97,10943,9603,-1340,-12.245,1,1027231.6
STIP,STK,97.36,12067,10551,-1516,-12.563,1,1027231.6
FLKTB,FUT,84954.43,14,12,-2,-14.286,1,1027231.6
3KTB,FUT,79341.87,15,13,-2,-13.333,1,1027231.6
IAU,STK,34.78,33808,29535,-4273,-12.639,1,1027231.6
ZM,FUT,48235,12,10,-2,-16.667,0.476,489157.93
ZS,FUT,76987.57,7,6,-1,-14.286,0.476,489157.93
GOIL,FUT,80200,7,6,-1,-14.286,0.476,489157.93
HO,FUT,115113.6,5,4,-1,-20,0.476,489157.93
RB,FUT,109313.4,5,4,-1,-20,0.476,489157.93
ZC,FUT,33950,16,14,-2,-12.5,0.476,489157.93
SB,FUT,22377.6,25,22,-3,-12,0.476,489157.93
PL,FUT,47290,-24,-21,3,-12.5,-0.952,978315.86
SI,FUT,109775,-10,-9,1,-10,-0.952,978315.86
ALI,FUT,59931.22,-18,-16,2,-11.111,-0.952,978315.86
TSR20,FUT,7120,-157,-137,20,-12.739,-0.952,978315.86
CT,FUT,40645,-27,-24,3,-11.111,-0.952,978315.86
ZO,FUT,17300,-64,-57,7,-10.938,-0.952,978315.86
ZSLME,FUT,,0,,,,-0.952,978315.86
,,,,,,,,
,,,,,,,1.911,59579385.37
