Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MRK,STK,107.68,3977,4268,291,7.317,0.333,459622.56
CAH,STK,78.58,5492,5849,357,6.5,0.333,459618.01
CEG,STK,86.01,5025,5344,319,6.348,0.333,459618.01
TRV,STK,185.22,2349,2481,132,5.619,0.333,459618.01
LVS,STK,56.55,7514,8128,614,8.171,0.333,459618.01
GILD,STK,84.72,5049,5425,376,7.447,0.333,459618.01
REGN,STK,752.4,573,611,38,6.632,0.333,459618.01
ORLY,STK,861.23,502,534,32,6.375,0.333,459618.01
CB,STK,212.95,2027,2158,131,6.463,0.333,459618.01
ULTA,STK,526.56,824,873,49,5.947,0.333,459618.01
MO,STK,47.65,9122,9646,524,5.744,0.333,459618.01
SCHW,STK,80.48,5354,5711,357,6.668,0.333,459618.01
CTVA,STK,62.11,6955,7400,445,6.398,0.333,459618.01
AFL,STK,69.27,6249,6635,386,6.177,0.333,459618.01
LMT,STK,478,898,962,64,7.127,0.333,459618.01
QQQ,STK,309.4,127476,133698,6222,4.881,30,41366034.44
XLE,STK,88.12,36343,39119,2776,7.638,2.5,3447169.54
IXC,STK,40.18,79735,85793,6058,7.598,2.5,3447169.54
IGIB,STK,50.38,86052,91687,5635,6.548,3.35,4619207.18
IGLB,STK,51.43,83876,89815,5939,7.081,3.35,4619207.18
IGSB,STK,50.08,86721,92237,5516,6.361,3.35,4619207.18
HYG,STK,74.87,57961,61696,3735,6.444,3.35,4619207.18
FMB,STK,50.96,85091,90644,5553,6.526,3.35,4619207.18
HYD,STK,51.71,83394,89329,5935,7.117,3.35,4619207.18
TIP,STK,107.5,40432,42969,2537,6.275,3.35,4619207.18
STIP,STK,97.48,44630,47386,2756,6.175,3.35,4619207.18
FLKTB,FUT,87544.02,49,53,4,8.163,3.35,4619207.18
3KTB,FUT,81109.49,53,57,4,7.547,3.35,4619207.18
IAU,STK,34.85,37272,39566,2294,6.155,1,1378867.81
ZM,FUT,47350,13,14,1,7.692,0.476,656603.75
ZS,FUT,75800,8,9,1,12.5,0.476,656603.75
GOIL,FUT,82037.86,7,8,1,14.286,0.476,656603.75
HO,FUT,117394.2,5,6,1,20,0.476,656603.75
RB,FUT,112131.67,6,6,0,0,0.476,656603.75
ZC,FUT,33637.5,18,20,2,11.111,0.476,656603.75
SB,FUT,22265.61,28,29,1,3.571,0.476,656603.75
PB,FUT,53782.56,-9,-24,-15,166.667,-0.952,1313207.51
PA,FUT,144500,-8,-9,-1,12.5,-0.952,1313207.51
PL,FUT,45835,-27,-29,-2,7.407,-0.952,1313207.51
SI,FUT,108150,-12,-12,0,0,-0.952,1313207.51
ALI,FUT,59425,-21,-22,-1,4.762,-0.952,1313207.51
HG,FUT,101750,-12,-13,-1,8.333,-0.952,1313207.51
CC,FUT,27250,-44,-48,-4,9.091,-0.952,1313207.51
,,,,,,,,
,,,,,,,3.422,116514266.65
