Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MRK,STK,109.53,3728,3728,0,0.832,0.333,411756.36
CAH,STK,79.46,5032,5032,0,2.981,0.333,411752.28
CEG,STK,87,4627,4627,0,2.291,0.333,411752.28
TRV,STK,188.88,2151,2151,0,1.348,0.333,411752.28
LVS,STK,57.45,7071,7071,0,1.358,0.333,411752.28
GILD,STK,87.74,4633,4633,0,1.295,0.333,411752.28
REGN,STK,763.97,530,530,0,1.698,0.333,411752.28
ORLY,STK,849.49,487,487,0,-0.411,0.333,411752.28
CB,STK,215.5,1871,1871,0,2.138,0.333,411752.28
ULTA,STK,520.18,779,779,0,1.669,0.333,411752.28
MO,STK,47.95,8543,8543,0,0.515,0.333,411752.28
SCHW,STK,80.65,4992,4992,0,2.264,0.333,411752.28
CTVA,STK,62.47,6231,6591,360,5.778,0.333,411752.28
AFL,STK,70.59,5748,5748,0,1.479,0.333,411752.28
LMT,STK,481.97,835,835,0,2.275,0.333,411752.28
QQQ,STK,303.97,120266,120266,0,1.37,30,37058075.89
XLE,STK,89.82,33680,33680,0,2.084,2.5,3088172.99
IXC,STK,40.61,74130,74130,0,2.583,2.5,3088172.99
IGIB,STK,50.68,79845,79845,0,2.264,3.35,4138151.81
IGLB,STK,51.91,78266,78266,0,1.855,3.35,4138151.81
IGSB,STK,50.18,80401,80401,0,2.568,3.35,4138151.81
HYG,STK,74.96,53984,53984,0,2.262,3.35,4138151.81
FMB,STK,51.19,78847,78847,0,2.526,3.35,4138151.81
HYD,STK,52.15,77425,77425,0,2.488,3.35,4138151.81
TIP,STK,107.86,37490,37490,0,2.337,3.35,4138151.81
STIP,STK,97.53,41388,41388,0,2.518,3.35,4138151.81
FLKTB,FUT,88899.42,45,47,2,4.444,3.35,4138151.81
3KTB,FUT,82011.46,50,50,0,0,3.35,4138151.81
IAU,STK,35.31,34176,34176,0,2.364,1,1235269.2
ZM,FUT,48305.64,11,12,1,9.091,0.476,588223.46
ZS,FUT,76512.43,7,8,1,14.286,0.476,588223.46
GOIL,FUT,84739.71,7,7,0,0,0.476,588223.46
HO,FUT,120372.6,5,5,0,0,0.476,588223.46
RB,FUT,113261.33,6,5,-1,-16.667,0.476,588223.46
ZC,FUT,34162.53,17,17,0,0,0.476,588223.46
SB,FUT,22232,24,26,2,8.333,0.476,588223.46
PB,FUT,53825,-9,-22,-13,144.444,-0.952,1176446.91
PA,FUT,155447.12,-8,-8,0,0,-0.952,1176446.91
PL,FUT,47565,-24,-25,-1,4.167,-0.952,1176446.91
SI,FUT,109150,-10,-11,-1,10,-0.952,1176446.91
ALI,FUT,60650,-19,-19,0,0,-0.952,1176446.91
HG,FUT,101762.45,-11,-12,-1,9.091,-0.952,1176446.91
CC,FUT,26670,-44,-44,0,0,-0.952,1176446.91
,,,,,,,,
,,,,,,,3.107,104380190.04
