Symbol,Quantity,AvgPrice
CLQ2,-7,101.09
CLU2,7,98.25
HEQ2,-17,1.09
HEV2,17,0.93
MRK,-187,93.55
ZB   SEP 22,-1,140.22
ZF   SEP 22,-1,112.37
ZN   SEP 22,-1,118.94
ZT   SEP 22,-1,104.92
