Symbol,Quantity,AvgPrice
ABBV,-193,152.72
AEP,-241,93.91
AMGN,-90,246.54
BMY,-308,74.82
ED,-328,92.4
EXC,-509,43.78
GIS,-372,76.27
HEV2,2,0.94
HSY,-108,220.37
IAU,-1955,32.94
JNJ,-105,175.33
LMT,-36,413.72
MCK,-65,326.2
NOC,-36,472.63
SRE,-170,145.91
ZB   SEP 22,-4,138.82
ZF   SEP 22,-5,112.03
ZN   SEP 22,-5,118.51
ZT   SEP 22,-3,104.68
