Symbol,Quantity,AvgPrice
ABBV,109,141.65
AMGN,66,246.7
CCU2,-1,2321.0
HGU2,-1,3.56
IXC,2310,36.01
MRK,219,88.97
RBU2,1,3.23
ZF   SEP 22,2,113.71
ZN   SEP 22,2,121.08
