Symbol,Quantity,AvgPrice
ABBV,192,152.94
AEP,357,94.77
AMGN,143,248.14
BMY,527,74.96
CLU2,1,95.22
ED,394,93.12
EXC,775,44.27
GIS,564,75.2
GOILQ2,1,1111.25
HEV2,1,0.93
HSY,171,217.51
IAU,3606,32.37
IXC,4463,31.88
JNJ,200,177.7
KCU2,1,2.02
LMT,120,400.35
MCK,117,329.6
MRK,218,94.77
NOC,101,460.36
PGR,476,115.87
QQQ,23701,290.4
SRE,224,150.18
XLE,1220,68.29
ZF   SEP 22,1,112.12
ZM   DEC 22,2,394.95
ZN   SEP 22,1,118.77
ZT   SEP 22,1,104.77
