Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
HCA,STK,255.46,2660,2572,-88,-3.308,0.298,657104.44
GS,STK,399.99,1728,1643,-85,-4.919,0.298,657104.44
IPG,STK,38.72,17540,16971,-569,-3.244,0.298,657104.44
IRM,STK,,0,,,,0,0
NUE,STK,102.87,3379,3194,-185,-5.475,0.149,328552.22
EXR,STK,169.55,3951,3876,-75,-1.898,0.298,657104.44
JCI,STK,71.64,9270,9172,-98,-1.057,0.298,657104.44
IT,STK,314.04,2100,2092,-8,-0.381,0.298,657104.44
TGT,STK,238.24,1412,1379,-33,-2.337,0.149,328552.22
EXPD,STK,123.83,2735,2653,-82,-2.998,0.149,328552.22
MAA,STK,186.11,3603,3531,-72,-1.998,0.298,657104.44
MRNA,STK,396.5,1577,1657,80,5.073,0.298,657104.44
MMC,STK,156.61,4277,4196,-81,-1.894,0.298,657104.44
OTIS,STK,83.98,4018,3912,-106,-2.638,0.149,328552.22
CARR,STK,52.37,12831,12547,-284,-2.213,0.298,657104.44
WM,STK,152.05,4423,4322,-101,-2.284,0.298,657104.44
REGN,STK,602,1067,1092,25,2.343,0.298,657104.44
EFX,STK,262.47,2569,2504,-65,-2.53,0.298,657104.44
QQQ,STK,364.59,167459,164598,-2861,-1.708,27.169,60010746.3
XLE,STK,53.35,21317,19920,-1397,-6.553,0.481,1062727.39
PBW,STK,79.97,14038,13289,-749,-5.336,0.481,1062727.39
2823,STK,2.32,475400,458072,-17328,-3.645,0.481,1062727.39
2800,STK,3.23,345500,329018,-16482,-4.77,0.481,1062727.39
EZU,STK,49.9,22076,21297,-779,-3.529,0.481,1062727.39
EWC,STK,36.9,29890,28800,-1090,-3.647,0.481,1062727.39
KSA,STK,41.81,26764,25418,-1346,-5.029,0.481,1062727.39
STIP,STK,105.53,108651,104651,-4000,-3.682,5,11043772.09
LTPZ,STK,87.66,78504,75591,-2913,-3.711,3,6626263.25
ZN,FUT,131443.56,52,50,-2,-3.846,3,6626263.25
ZB,FUT,159605.81,43,21,-22,-51.163,1.5,3313131.63
ZT,FUT,219955.92,52,50,-2,-3.846,5,11043772.09
Z3N,FUT,230463.82,50,48,-2,-4,5,11043772.09
3KTB,FUT,,0,,,,0,0
GBX,FUT,237640.24,29,14,-15,-51.724,1.5,3313131.63
BTP,FUT,177290.56,39,19,-20,-51.282,1.5,3313131.63
OAT,FUT,193632.92,12,0,-12,-100,0,0
CYBA,STK,5.64,1221485,1174869,-46616,-3.816,3,6626263.25
IGLB,STK,70.8,96927,93591,-3336,-3.442,3,6626263.25
IAU,STK,32.98,68901,66973,-1928,-2.798,1,2208754.42
RB,FUT,,0,,,,0,0
AH,FUT,72693.36,11,11,0,0,0.364,803183.5
HO,FUT,96936,9,8,-1,-11.111,0.364,803183.5
HE,FUT,32622,27,25,-2,-7.407,0.364,803183.5
ZL,FUT,34646.25,24,23,-1,-4.167,0.364,803183.5
KC,FUT,72437.17,12,11,-1,-8.333,0.364,803183.5
PB,FUT,54651.12,8,7,-1,-12.5,0.182,401591.75
CT,FUT,49340.94,17,16,-1,-5.882,0.364,803183.5
ZO,FUT,29157.55,29,28,-1,-3.448,0.364,803183.5
SB,FUT,21827.03,37,37,0,0,0.364,803183.5
NG,FUT,62720,8,6,-2,-25,0.182,401591.75
NI,FUT,111387.29,7,7,0,0,0.364,803183.5
GOIL,FUT,66675,13,12,-1,-7.692,0.364,803183.5
,,,,,,,,
,,,,,,,4.554,157925941.71
