Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
HCA,STK,254.19,1783,2262,479,26.865,0.298,574883.36
GS,STK,403.69,1130,1424,294,26.018,0.298,574883.36
IPG,STK,37.02,12229,15529,3300,26.985,0.298,574883.36
IRM,STK,45.44,9734,12651,2917,29.967,0.298,574883.36
NUE,STK,106.2,2031,2707,676,33.284,0.149,287441.68
EXR,STK,183.56,2447,3132,685,27.993,0.298,574883.36
JCI,STK,74.37,6097,7730,1633,26.784,0.298,574883.36
WAT,STK,409.49,1122,1404,282,25.134,0.298,574883.36
IT,STK,310.6,1459,1851,392,26.868,0.298,574883.36
TGT,STK,242.24,936,1187,251,26.816,0.149,287441.68
EXPD,STK,128.28,1820,2241,421,23.132,0.149,287441.68
MAA,STK,191.58,2415,3001,586,24.265,0.298,574883.36
MRNA,STK,429.23,1079,1339,260,24.096,0.298,574883.36
MMC,STK,157.61,2852,3648,796,27.91,0.298,574883.36
OTIS,STK,90.36,2527,3181,654,25.88,0.149,287441.68
CARR,STK,54.98,8111,10456,2345,28.911,0.298,574883.36
WM,STK,154.58,2963,3719,756,25.515,0.298,574883.36
QQQ,STK,376.14,110452,139581,29129,26.373,27.169,52501820.68
XLE,STK,49.02,14799,18967,4168,28.164,0.481,929752.19
PBW,STK,79.9,9282,11636,2354,25.361,0.481,929752.19
2823,STK,2.27,316300,409582,93282,29.492,0.481,929752.19
2800,STK,3.3,217500,281743,64243,29.537,0.481,929752.19
EZU,STK,50.63,14692,18364,3672,24.993,0.481,929752.19
EWC,STK,37.07,19877,25081,5204,26.181,0.481,929752.19
KSA,STK,41.6,17768,22350,4582,25.788,0.481,929752.19
STIP,STK,105.87,72595,91262,18667,25.714,5,9661905.2
LTPZ,STK,90,51010,64413,13403,26.275,3,5797143.12
ZN,FUT,133609.37,35,43,8,22.857,3,5797143.12
ZB,FUT,164437.5,28,35,7,25,3,5797143.12
ZT,FUT,220325.2,35,44,9,25.714,5,9661905.2
Z3N,FUT,231425,33,42,9,27.273,5,9661905.2
3KTB,FUT,94204.27,49,62,13,26.531,3,5797143.12
GBX,FUT,246852.47,19,23,4,21.053,3,5797143.12
BTP,FUT,182600.8,25,32,7,28,3,5797143.12
GBL,FUT,,0,,,,0,0
OAT,FUT,199206.7,23,29,6,26.087,3,5797143.12
CYBA,STK,5.65,1363851,1710072,346221,25.386,5,9661905.2
IAU,STK,34.31,45195,56321,11126,24.618,1,1932381.04
HG,FUT,108810,5,6,1,20,0.333,644126.95
SCI,FUT,12324.2,20,0,-20,-100,0,0
RB,FUT,92257.17,6,7,1,16.667,0.333,644126.95
AH,FUT,72270.43,7,9,2,28.571,0.333,644126.95
HO,FUT,91984.33,3,7,4,133.333,0.333,644126.95
HE,FUT,28826.18,17,22,5,29.412,0.333,644126.95
ZL,FUT,34539,15,19,4,26.667,0.333,644126.95
KC,FUT,70124.29,7,9,2,28.571,0.333,644126.95
PB,FUT,55492.5,4,6,2,50,0.167,322063.57
CT,FUT,46803,11,14,3,27.273,0.333,644126.95
ZO,FUT,26006.35,20,25,5,25,0.333,644126.95
SB,FUT,22332.22,23,29,6,26.087,0.333,644126.95
NG,FUT,55055.6,5,6,1,20,0.167,322063.57
NI,FUT,119122.75,4,5,1,25,0.333,644126.95
,,,,,,,,
,,,,,,,5.649,156522863.68
