Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
HCA,STK,251.8,2572,2775,203,7.893,0.298,698654.51
GS,STK,391,1643,1787,144,8.764,0.298,698654.51
IPG,STK,37.54,16971,18611,1640,9.664,0.298,698654.51
IRM,STK,,0,,,,0,0
NUE,STK,103.15,3194,3387,193,6.043,0.149,349327.25
EXR,STK,171.34,3951,4078,127,3.214,0.298,698654.51
JCI,STK,70.88,9270,9857,587,6.332,0.298,698654.51
IT,STK,303.78,2100,2300,200,9.524,0.298,698654.51
TGT,STK,233.51,1412,1496,84,5.949,0.149,349327.25
EXPD,STK,120.9,2735,2889,154,5.631,0.149,349327.25
MAA,STK,186.59,3603,3744,141,3.913,0.298,698654.51
MRNA,STK,389,1657,1796,139,8.389,0.298,698654.51
MMC,STK,153.27,4277,4558,281,6.57,0.298,698654.51
OTIS,STK,83.71,4018,4173,155,3.858,0.149,349327.25
CARR,STK,51.96,12831,13446,615,4.793,0.298,698654.51
WM,STK,149.92,4423,4660,237,5.358,0.298,698654.51
REGN,STK,605,1067,1155,88,8.247,0.298,698654.51
EFX,STK,256.5,2569,2724,155,6.033,0.298,698654.51
QQQ,STK,362.28,167459,176122,8663,5.173,27.169,63805349.51
XLE,STK,52.86,19920,21376,1456,7.309,0.481,1129925.83
PBW,STK,77.84,13289,14516,1227,9.233,0.481,1129925.83
2823,STK,2.32,458100,487037,28937,6.317,0.481,1129925.83
2800,STK,3.25,329500,347669,18169,5.514,0.481,1129925.83
EZU,STK,48.71,21297,23197,1900,8.921,0.481,1129925.83
EWC,STK,36.5,28800,30957,2157,7.49,0.481,1129925.83
KSA,STK,41.65,25418,27129,1711,6.731,0.481,1129925.83
STIP,STK,105.58,104651,111215,6564,6.272,5,11742092.56
LTPZ,STK,86.73,75591,81232,5641,7.463,3,7045255.54
ZN,FUT,131745.02,50,53,3,6,3,7045255.54
ZB,FUT,159831.67,21,22,1,4.762,1.5,3522627.77
ZT,FUT,220026.3,50,53,3,6,5,11742092.56
Z3N,FUT,230690.38,48,51,3,6.25,5,11742092.56
3KTB,FUT,,0,,,,0,0
GBX,FUT,238796.79,14,0,-14,-100,0,0
BTP,FUT,177818.26,19,0,-19,-100,0,0
OAT,FUT,,0,,,,0,0
CYBA,STK,5.64,1174869,1249159,74290,6.323,3,7045255.54
IGLB,STK,69.69,93591,101094,7503,8.017,3,7045255.54
IAU,STK,33.19,68901,70757,1856,2.694,1,2348418.51
RB,FUT,,0,,,,0,0
AH,FUT,73254.45,11,12,1,9.091,0.364,853970.45
HO,FUT,95806.25,8,9,1,12.5,0.364,853970.45
HE,FUT,33300,25,26,1,4,0.364,853970.45
ZL,FUT,34617.22,23,25,2,8.696,0.364,853970.45
KC,FUT,73795.73,11,12,1,9.091,0.364,853970.45
PB,FUT,53996.43,7,8,1,14.286,0.182,426985.23
CT,FUT,51450,16,17,1,6.25,0.364,853970.45
ZO,FUT,29303.29,28,29,1,3.571,0.364,853970.45
SB,FUT,22086.41,37,39,2,5.405,0.364,853970.45
NG,FUT,57710,6,7,1,16.667,0.182,426985.23
NI,FUT,111466.43,7,8,1,14.286,0.364,853970.45
GOIL,FUT,65800,12,13,1,8.333,0.364,853970.45
,,,,,,,,
,,,,,,,4.363,160866669.03
