Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
HCA,STK,257.69,1783,1756,-27,-1.514,0.298,452583.28
GS,STK,409.26,1130,1106,-24,-2.124,0.298,452583.28
IPG,STK,37.01,12657,12229,-428,-3.382,0.298,452583.28
IRM,STK,47,9734,9629,-105,-1.079,0.298,452583.28
NUE,STK,109,2031,2076,45,2.216,0.149,226291.64
EXR,STK,185.2,2447,2444,-3,-0.123,0.298,452583.28
JCI,STK,74.74,6097,6055,-42,-0.689,0.298,452583.28
WAT,STK,403.21,1089,1122,33,3.03,0.298,452583.28
IT,STK,309.34,1459,1463,4,0.274,0.298,452583.28
TGT,STK,243.1,936,931,-5,-0.534,0.149,226291.64
EXPD,STK,127.35,1820,1777,-43,-2.363,0.149,226291.64
MAA,STK,190.11,2415,2381,-34,-1.408,0.298,452583.28
MRNA,STK,419.3,1009,1079,70,6.938,0.298,452583.28
MMC,STK,159.14,2852,2844,-8,-0.281,0.298,452583.28
OTIS,STK,89.95,2527,2516,-11,-0.435,0.149,226291.64
CARR,STK,55.74,8111,8120,9,0.111,0.298,452583.28
WM,STK,155.13,2963,2917,-46,-1.552,0.298,452583.28
QQQ,STK,376.38,110452,109816,-636,-0.576,27.169,41332638.85
XLE,STK,49.46,15262,14799,-463,-3.034,0.481,731957.69
PBW,STK,80.83,9282,9056,-226,-2.435,0.481,731957.69
2823,STK,2.3,316300,318242,1942,0.614,0.481,731957.69
2800,STK,3.36,217500,217845,345,0.159,0.481,731957.69
EZU,STK,50.74,14692,14426,-266,-1.811,0.481,731957.69
EWC,STK,37.36,19877,19592,-285,-1.434,0.481,731957.69
KSA,STK,41.68,17768,17561,-207,-1.165,0.481,731957.69
STIP,STK,105.94,72595,71800,-795,-1.095,5,7606441.7
LTPZ,STK,89.47,0,51010,51010,Inf,3,4563865.02
ZN,FUT,133172.26,35,34,-1,-2.857,3,4563865.02
ZB,FUT,162867.29,28,28,0,0,3,4563865.02
ZT,FUT,220299.91,35,35,0,0,5,7606441.7
Z3N,FUT,231309.36,33,33,0,0,5,7606441.7
3KTB,FUT,94045.78,49,49,0,0,3,4563865.02
GBX,FUT,244889.47,19,19,0,0,3,4563865.02
BTP,FUT,182176.12,25,25,0,0,3,4563865.02
GBL,FUT,202583.57,23,0,-23,-100,0,0
OAT,FUT,198483.52,23,23,0,0,3,4563865.02
CYBA,STK,5.64,1363851,1348660,-15191,-1.114,5,7606441.7
IAU,STK,34.02,45195,44717,-478,-1.058,1,1521288.34
HG,FUT,107992.4,5,5,0,0,0.333,507096.06
SCI,FUT,12667.7,20,20,0,0,0.167,253548.11
RB,FUT,91400.33,6,6,0,0,0.333,507096.06
AH,FUT,71841.29,7,7,0,0,0.333,507096.06
HO,FUT,91219.67,3,3,0,0,0.167,253548.11
HE,FUT,29200,17,17,0,0,0.333,507096.06
ZL,FUT,33862.2,15,15,0,0,0.333,507096.06
KC,FUT,69680.86,7,7,0,0,0.333,507096.06
PB,FUT,56726.2,5,4,-1,-20,0.167,253548.11
CT,FUT,46475.82,11,11,0,0,0.333,507096.06
ZO,FUT,25816.76,21,20,-1,-4.762,0.333,507096.06
SB,FUT,21873.5,24,23,-1,-4.167,0.333,507096.06
NG,FUT,53140,5,5,0,0,0.167,253548.11
NI,FUT,117582.5,4,4,0,0,0.333,507096.06
,,,,,,,,
,,,,,,,5.448,123224355.2
