Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
HCA,STK,253.28,1377,1372,-5,-0.363,0.298,347532.05
COF,STK,160.06,2152,2171,19,0.883,0.298,347532.05
GS,STK,414.5,841,838,-3,-0.357,0.298,347532.05
IPG,STK,37.51,9366,9265,-101,-1.078,0.298,347532.05
IRM,STK,49.45,7195,7028,-167,-2.321,0.298,347532.05
NUE,STK,115.28,2993,3015,22,0.735,0.298,347532.05
EXR,STK,191.61,1833,1814,-19,-1.037,0.298,347532.05
JCI,STK,75.11,4682,4627,-55,-1.175,0.298,347532.05
WAT,STK,421.25,836,825,-11,-1.316,0.298,347532.05
IT,STK,311.8,1125,1115,-10,-0.889,0.298,347532.05
TGT,STK,245.81,707,707,0,0,0.149,173766.02
EXPD,STK,124.03,2831,2802,-29,-1.024,0.298,347532.05
MAA,STK,196.28,1774,1771,-3,-0.169,0.298,347532.05
MRNA,STK,396.02,883,878,-5,-0.566,0.298,347532.05
MMC,STK,159.42,2201,2180,-21,-0.954,0.298,347532.05
OTIS,STK,92.06,1901,1888,-13,-0.684,0.149,173766.02
QQQ,STK,380.71,83324,83367,43,0.052,27.169,31738725.6
XLE,STK,49.13,11746,11440,-306,-2.605,0.481,562059.55
PBW,STK,83.47,6864,6734,-130,-1.894,0.481,562059.55
2823,STK,2.27,247800,247603,-197,-0.079,0.481,562059.55
2800,STK,3.41,164000,164827,827,0.504,0.481,562059.55
EZU,STK,51.53,10963,10907,-56,-0.511,0.481,562059.55
EWC,STK,38.02,14974,14783,-191,-1.276,0.481,562059.55
KSA,STK,41.42,13547,13570,23,0.17,0.481,562059.55
STIP,STK,105.74,55325,55238,-87,-0.157,5,5840874.73
ZN,FUT,133468.75,44,44,0,0,5,5840874.73
ZB,FUT,163208,36,36,0,0,5,5840874.73
ZT,FUT,220320.3,27,27,0,0,5,5840874.73
Z3N,FUT,231411.32,25,25,0,0,5,5840874.73
3KTB,FUT,95387.78,37,37,0,0,3,3504524.84
GBX,FUT,248946.68,19,19,0,0,4,4672699.79
BTP,FUT,182863.62,26,26,0,0,4,4672699.79
GBL,FUT,204753.09,22,23,1,4.545,4,4672699.79
OAT,FUT,200313,24,23,-1,-4.167,4,4672699.79
CYBA,STK,5.6531,0,206643,206643,Inf,1,1168174.95
IAU,STK,34.51,33851,33850,-1,-0.003,1,1168174.95
HG,FUT,107509.5,4,4,0,0,0.333,389391.61
SCI,FUT,14525.14,14,13,-1,-7.143,0.167,194695.86
ZC,FUT,26013.87,15,15,0,0,0.333,389391.61
RB,FUT,91677.5,4,4,0,0,0.333,389391.61
AH,FUT,67191.5,6,6,0,0,0.333,389391.61
HO,FUT,91522,2,2,0,0,0.167,194695.86
HE,FUT,35930.55,11,11,0,0,0.333,389391.61
ZL,FUT,35466.73,11,11,0,0,0.333,389391.61
KC,FUT,73059.67,3,3,0,0,0.167,194695.86
PB,FUT,57459,3,3,0,0,0.167,194695.86
CT,FUT,46953.12,8,8,0,0,0.333,389391.61
ZO,FUT,25311.12,16,15,-1,-6.25,0.333,389391.61
KE,FUT,35332,6,6,0,0,0.167,194695.86
SB,FUT,22056.28,18,18,0,0,0.333,389391.61
NG,FUT,46960,4,4,0,0,0.167,194695.86
,,,,,,,,
,,,,,,,5.422,99294870.39
