Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
HCA,STK,255.84,1705,1702,-3,-0.176,0.298,435322.43
GS,STK,378.23,1156,1151,-5,-0.433,0.298,435322.43
IPG,STK,36.02,11929,12086,157,1.316,0.298,435322.43
IRM,STK,44.48,9827,9787,-40,-0.407,0.298,435322.43
NUE,STK,97.35,2170,2236,66,3.041,0.149,217661.22
EXR,STK,179.74,2450,2422,-28,-1.143,0.298,435322.43
JCI,STK,72.25,6012,6025,13,0.216,0.298,435322.43
IT,STK,307.5,1423,1416,-7,-0.492,0.298,435322.43
TGT,STK,241.54,908,901,-7,-0.771,0.149,217661.22
EXPD,STK,121.3,1794,1794,0,0,0.149,217661.22
MAA,STK,188.01,2353,2315,-38,-1.615,0.298,435322.43
MRNA,STK,436.99,1015,996,-19,-1.872,0.298,435322.43
MMC,STK,155.59,2865,2798,-67,-2.339,0.298,435322.43
OTIS,STK,82.2,2626,2648,22,0.838,0.149,217661.22
CARR,STK,51.69,8064,8422,358,4.439,0.298,435322.43
WM,STK,152.75,2827,2850,23,0.814,0.298,435322.43
REGN,STK,646.95,677,673,-4,-0.591,0.298,435322.43
QQQ,STK,367.63,108959,108142,-817,-0.75,27.169,39756274.04
XLE,STK,48.01,15008,14664,-344,-2.292,0.481,704041.92
PBW,STK,77.55,9172,9079,-93,-1.014,0.481,704041.92
2823,STK,2.23,324400,315714,-8686,-2.678,0.481,704041.92
2800,STK,3.19,224500,220703,-3797,-1.691,0.481,704041.92
EZU,STK,49.68,14660,14172,-488,-3.329,0.481,704041.92
EWC,STK,36.16,19616,19470,-146,-0.744,0.481,704041.92
KSA,STK,41.32,17246,17039,-207,-1.2,0.481,704041.92
STIP,STK,105.68,70147,69231,-916,-1.306,5,7316343.43
LTPZ,STK,89.25,50097,49186,-911,-1.818,3,4389806.06
ZN,FUT,133099.7,33,33,0,0,3,4389806.06
ZB,FUT,163573.7,27,27,0,0,3,4389806.06
ZT,FUT,220301.68,34,33,-1,-2.941,5,7316343.43
Z3N,FUT,231223.44,32,32,0,0,5,7316343.43
3KTB,FUT,92656.81,62,47,-15,-24.194,3,4389806.06
GBX,FUT,243876.83,18,18,0,0,3,4389806.06
BTP,FUT,180906.2,25,24,-1,-4,3,4389806.06
OAT,FUT,197046.43,23,22,-1,-4.348,3,4389806.06
CYBA,STK,5.63,1412152,1299528,-112624,-7.975,5,7316343.43
IAU,STK,33.8,44288,43292,-996,-2.249,1,1463268.69
RB,FUT,87599.33,6,6,0,0,0.364,532097.76
AH,FUT,72643,7,7,0,0,0.364,532097.76
HO,FUT,92295,6,6,0,0,0.364,532097.76
HE,FUT,29329.78,18,18,0,0,0.364,532097.76
ZL,FUT,33524.44,16,16,0,0,0.364,532097.76
KC,FUT,69850.88,8,8,0,0,0.364,532097.76
PB,FUT,53096.2,5,5,0,0,0.182,266048.88
CT,FUT,45455.92,12,12,0,0,0.364,532097.76
ZO,FUT,27890.25,20,19,-1,-5,0.364,532097.76
SB,FUT,22321.58,24,24,0,0,0.364,532097.76
NG,FUT,48830,5,5,0,0,0.182,266048.88
NI,FUT,114331.8,5,5,0,0,0.364,532097.76
,,,,,,,,
,,,,,,,4.601,118524764.14
