Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
HCA,STK,252.66,1300,1377,77,5.923,0.298,347946.44
COF,STK,161.68,1971,2152,181,9.183,0.298,347946.44
GS,STK,413.66,782,841,59,7.545,0.298,347946.44
IPG,STK,37.15,8896,9366,470,5.283,0.298,347946.44
IRM,STK,48.36,7043,7195,152,2.158,0.298,347946.44
NUE,STK,116.26,2817,2993,176,6.248,0.298,347946.44
EXR,STK,189.78,1785,1833,48,2.689,0.298,347946.44
JCI,STK,74.32,4382,4682,300,6.846,0.298,347946.44
WAT,STK,416.12,804,836,32,3.98,0.298,347946.44
IT,STK,309.31,1060,1125,65,6.132,0.298,347946.44
TGT,STK,245.95,657,707,50,7.61,0.149,173973.22
EXPD,STK,122.92,2629,2831,202,7.684,0.298,347946.44
MAA,STK,196.18,1731,1774,43,2.484,0.298,347946.44
MRNA,STK,394,871,883,12,1.378,0.298,347946.44
MMC,STK,158.05,2095,2201,106,5.06,0.298,347946.44
OTIS,STK,91.5,1780,1901,121,6.798,0.149,173973.22
QQQ,STK,381.36,79391,83324,3933,4.954,27.169,31776570.14
XLE,STK,47.91,11095,11746,651,5.868,0.481,562729.74
PBW,STK,81.98,6540,6864,324,4.954,0.481,562729.74
2823,STK,2.27,238600,247899,9299,3.897,0.481,562729.74
2800,STK,3.43,158500,164061,5561,3.509,0.481,562729.74
EZU,STK,51.33,10416,10963,547,5.252,0.481,562729.74
EWC,STK,37.58,14102,14974,872,6.184,0.481,562729.74
KSA,STK,41.54,12956,13547,591,4.562,0.481,562729.74
STIP,STK,105.7,51677,55325,3648,7.059,5,5847839.26
ZN,FUT,133587.61,41,44,3,7.317,5,5847839.26
ZB,FUT,163524.91,34,36,2,5.882,5,5847839.26
ZT,FUT,220331.52,25,27,2,8,5,5847839.26
Z3N,FUT,231458,24,25,1,4.167,5,5847839.26
3KTB,FUT,95188.86,35,37,2,5.714,3,3508703.56
GBX,FUT,251462.24,17,19,2,11.765,4,4678271.41
BTP,FUT,182320.21,24,26,2,8.333,4,4678271.41
GBL,FUT,208067.86,21,22,1,4.762,4,4678271.41
OAT,FUT,191364.52,23,24,1,4.348,4,4678271.41
IAU,STK,34.55,31844,33851,2007,6.303,1,1169567.85
HG,FUT,107120.67,3,4,1,33.333,0.333,389855.91
SCI,FUT,14087.85,13,14,1,7.692,0.167,194928.01
ZC,FUT,25912.5,14,15,1,7.143,0.333,389855.91
RB,FUT,89040,4,4,0,0,0.333,389855.91
AH,FUT,67567.67,6,6,0,0,0.333,389855.91
HO,FUT,89699.5,2,2,0,0,0.167,194928.01
HE,FUT,36114.6,10,11,1,10,0.333,389855.91
ZL,FUT,34845.73,11,11,0,0,0.333,389855.91
KC,FUT,73630.67,3,3,0,0,0.167,194928.01
PB,FUT,57408,3,3,0,0,0.167,194928.01
CT,FUT,46622,8,8,0,0,0.333,389855.91
ZO,FUT,25024.2,15,16,1,6.667,0.333,389855.91
KE,FUT,35115,5,6,1,20,0.167,194928.01
SB,FUT,22142.41,17,18,1,5.882,0.333,389855.91
NG,FUT,46870,4,4,0,0,0.167,194928.01
,,,,,,,,
,,,,,,,5.358,98243699.52
