Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LLY,STK,538.29,1116,1116,0,-0.358,0.375,598804.99
CEG,STK,104.73,5453,5718,265,4.86,0.375,598804.99
VRSK,STK,236.35,2518,2518,0,0.635,0.375,598804.99
BR,STK,176.99,3322,3322,0,1.836,0.375,598804.99
GE,STK,109.32,5408,5408,0,1.294,0.375,598804.99
BRO,STK,69.52,8516,8516,0,1.139,0.375,598804.99
WMT,STK,160.1,3727,3727,0,0.349,0.375,598804.99
MCK,STK,437.42,1368,1368,0,0.073,0.375,598804.99
BRK B,STK,348.22,1700,1700,0,1.176,0.375,598804.99
PANW,STK,236.77,2537,2537,0,-0.315,0.375,598804.99
BKNG,STK,3093.76,193,193,0,0.518,0.375,598804.99
FDX,STK,265.78,2233,2233,0,0.896,0.375,598804.99
COST,STK,571.31,1046,1046,0,0.191,0.375,598804.99
INTC,STK,35.4,16909,16909,0,0.035,0.375,598804.99
CMCSA,STK,44.2,13260,13260,0,2.172,0.375,598804.99
ATVI,STK,93.94,6359,6359,0,0.236,0.375,598804.99
QQQ,STK,361.41,134198,198823,64625,48.156,45,71856599.07
XLE,STK,88.55,34920,36066,1146,3.282,2,3193626.63
STIP,STK,96.57,29285,8268,-21017,-71.767,0.5,798406.66
IGSB,STK,49.58,57006,16103,-40903,-71.752,0.5,798406.66
HYG,STK,72.9,38439,10952,-27487,-71.508,0.5,798406.66
FPE,STK,15.89,177689,50246,-127443,-71.723,0.5,798406.66
IGIB,STK,48.12,57996,16592,-41404,-71.391,0.5,798406.66
FMB,STK,48.71,57363,16391,-40972,-71.426,0.5,798406.66
BTS,FUT,104140,27,8,-19,-70.37,0.5,798406.66
GBS,FUT,104960,27,8,-19,-70.37,0.5,798406.66
GBM,FUT,115410,24,7,-17,-70.833,0.5,798406.66
R,FUT,92860,29,9,-20,-68.966,0.5,798406.66
COIL,FUT,87440,9,5,-4,-44.444,0.278,443559.29
CL,FUT,86710,9,5,-4,-44.444,0.278,443559.29
GOIL,FUT,92675,8,5,-3,-37.5,0.278,443559.29
HO,FUT,125542.33,6,4,-2,-33.333,0.278,443559.29
SCI,FUT,11675,69,38,-31,-44.928,0.278,443559.29
SB,FUT,29456,27,15,-12,-44.444,0.278,443559.29
PL,FUT,43837.05,-20,-20,0,0,-0.556,887118.58
SI,FUT,105875,-8,-8,0,0,-0.556,887118.58
KE,FUT,33700,-26,-26,0,0,-0.556,887118.58
ZS,FUT,63412.5,-14,-14,0,0,-0.556,887118.58
ZM,FUT,36830,-23,-24,-1,4.348,-0.556,887118.58
ZL,FUT,34554,-26,-26,0,0,-0.556,887118.58
,,,,,,,,
,,,,,,,2.992,100599239.36
