Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LLY,STK,563.5,793,927,134,16.898,0.333,522085.17
CEG,STK,110.17,5453,4739,-714,-13.094,0.333,522085.17
VRSK,STK,239.97,1758,2176,418,23.777,0.333,522085.17
BR,STK,179.69,2348,2905,557,23.722,0.333,522085.17
GE,STK,110.62,3829,4720,891,23.27,0.333,522085.17
BRO,STK,71.02,5956,7351,1395,23.422,0.333,522085.17
MCK,STK,445.29,941,1172,231,24.548,0.333,522085.17
BRK B,STK,344.15,1202,1517,315,26.206,0.333,522085.17
PANW,STK,244.5,1780,2135,355,19.944,0.333,522085.17
BKNG,STK,3049.44,137,171,34,24.818,0.333,522085.17
INTC,STK,35.52,11275,14698,3423,30.359,0.333,522085.17
CMCSA,STK,43.4,9484,12030,2546,26.845,0.333,522085.17
ATVI,STK,94.25,4394,5539,1145,26.058,0.333,522085.17
CME,STK,211.93,0,2463,2463,Inf,0.333,522085.17
STE,STK,224.23,0,2328,2328,Inf,0.333,522085.17
VRTX,STK,360.62,0,1448,1448,Inf,0.333,522085.17
COR,STK,183.85,0,2840,2840,Inf,0.333,522085.17
SMH,STK,148.35,0,3519,3519,Inf,0.333,522085.17
WMT,STK,155.5,2589,0,-2589,-100,0,0
FDX,STK,257,1585,0,-1585,-100,0,0
COST,STK,554.29,730,0,-730,-100,0,0
QQQ,STK,361.8,198823,129872,-68951,-34.68,30,46987670.39
USL,STK,37.12,0,42194,42194,Inf,1,1566255.68
STIP,STK,96.41,5712,8123,2411,42.209,0.5,783127.84
IGSB,STK,49.59,11131,15792,4661,41.874,0.5,783127.84
HYG,STK,72.65,7626,10779,3153,41.345,0.5,783127.84
FPE,STK,15.66,34912,50008,15096,43.24,0.5,783127.84
IGIB,STK,47.87,11528,16359,4831,41.907,0.5,783127.84
FMB,STK,48.52,11333,16140,4807,42.416,0.5,783127.84
BTS,FUT,104060,5,8,3,60,0.5,783127.84
GBS,FUT,105185,5,7,2,40,0.5,783127.84
GBM,FUT,116030,5,7,2,40,0.5,783127.84
R,FUT,92840,6,8,2,33.333,0.5,783127.84
IAU,STK,34.64,0,45215,45215,Inf,1,1566255.68
COIL,FUT,84940,4,9,5,125,0.5,783127.84
CL,FUT,84340,4,9,5,125,0.5,783127.84
GOIL,FUT,86575,4,9,5,125,0.5,783127.84
HO,FUT,118717.33,3,7,4,133.333,0.5,783127.84
SB,FUT,29937.64,11,26,15,136.364,0.5,783127.84
PL,FUT,43827.93,-14,18,32,-228.571,0.5,783127.84
SI,FUT,108090.17,-6,7,13,-216.667,0.5,783127.84
ZS,FUT,63537.5,-10,12,22,-220,0.5,783127.84
ZM,FUT,37424.35,-17,21,38,-223.529,0.5,783127.84
ZL,FUT,33540,-19,23,42,-221.053,0.5,783127.84
KE,FUT,34050,-18,0,18,-100,0,0
SCI,FUT,11250,26,0,-26,-100,0,0
,,,,,,,,
,,,,,,,2.242,75180271.61
