Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LLY,STK,611.25,482,516,34,7.054,0.353,315482.24
CEG,STK,114.01,2536,2767,231,9.109,0.353,315482.24
VRSK,STK,245.84,1193,1283,90,7.544,0.353,315482.24
BR,STK,177.68,1605,1776,171,10.654,0.353,315482.24
GE,STK,109.93,2577,2870,293,11.37,0.353,315482.24
BRO,STK,69.71,4098,4526,428,10.444,0.353,315482.24
MCK,STK,462.56,641,682,41,6.396,0.353,315482.24
BRK B,STK,347.2,839,909,70,8.343,0.353,315482.24
PANW,STK,260.3,1127,1212,85,7.542,0.353,315482.24
BKNG,STK,2952,95,107,12,12.632,0.353,315482.24
INTC,STK,36.16,7929,8725,796,10.039,0.353,315482.24
CMCSA,STK,44.11,6607,7152,545,8.249,0.353,315482.24
CME,STK,219.39,1347,1438,91,6.756,0.353,315482.24
STE,STK,222.32,1301,1419,118,9.07,0.353,315482.24
VRTX,STK,371.6,802,849,47,5.86,0.353,315482.24
COR,STK,188.8,1557,1671,114,7.322,0.353,315482.24
SMH,STK,148.38,1932,2126,194,10.041,0.353,315482.24
QQQ,STK,366.53,153578,158517,4939,3.216,65,58101308.69
USL,STK,39.68,22894,45054,22160,96.794,2,1787732.57
URNM,STK,43.31,0,6880,6880,Inf,0.333,297955.4
CANE,STK,14.92,0,19970,19970,Inf,0.333,297955.4
GSG,STK,22.26,0,13385,13385,Inf,0.333,297955.4
STIP,STK,97.14,18133,4601,-13532,-74.626,0.5,446933.14
IGSB,STK,49.73,35286,8987,-26299,-74.531,0.5,446933.14
HYG,STK,72.75,24001,6143,-17858,-74.405,0.5,446933.14
FPE,STK,15.74,111266,28395,-82871,-74.48,0.5,446933.14
IGIB,STK,48.42,36172,9230,-26942,-74.483,0.5,446933.14
FMB,STK,49.07,35767,9108,-26659,-74.535,0.5,446933.14
BTS,FUT,104100,17,4,-13,-76.471,0.5,446933.14
GBS,FUT,105070,17,4,-13,-76.471,0.5,446933.14
GBM,FUT,116070,15,4,-11,-73.333,0.5,446933.14
R,FUT,93890,19,5,-14,-73.684,0.5,446933.14
IAU,STK,36.33,24710,24710,0,-0.429,1,893866.29
,,,,,,,,
,,,,,,,2.096,71509303.23
