Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LLY,STK,564.4,639,416,-223,-34.898,0.412,234631.16
CEG,STK,113,3304,2076,-1228,-37.167,0.412,234631.16
GE,STK,108.48,3296,2163,-1133,-34.375,0.412,234631.16
MCK,STK,451.64,823,520,-303,-36.817,0.412,234631.16
BRK B,STK,336.03,1095,698,-397,-36.256,0.412,234631.16
PANW,STK,239.5,1489,980,-509,-34.184,0.412,234631.16
INTC,STK,34.6,7929,6781,-1148,-14.478,0.412,234631.16
CMCSA,STK,38.45,8614,6102,-2512,-29.162,0.412,234631.16
CME,STK,215.43,1734,1089,-645,-37.197,0.412,234631.16
VRTX,STK,361.28,1005,649,-356,-35.423,0.412,234631.16
COR,STK,188.6,1962,1244,-718,-36.595,0.412,234631.16
SMH,STK,139,2577,1688,-889,-34.497,0.412,234631.16
AAPL,STK,166.68,2136,1408,-728,-34.082,0.412,234631.16
FTNT,STK,56.2,6550,4175,-2375,-36.26,0.412,234631.16
DLR,STK,120.8,3154,1942,-1212,-38.427,0.412,234631.16
SGEN,STK,215.68,1708,1088,-620,-36.3,0.412,234631.16
CMG,STK,1880,204,125,-79,-38.725,0.412,234631.16
QQQ,STK,346.26,168508,106966,-61542,-36.522,65,37038205.02
URNM,STK,44.85,7198,4235,-2963,-41.164,0.333,189939.49
CANE,STK,15.09,19970,12587,-7383,-36.97,0.333,189939.49
GSG,STK,21.8,13967,8713,-5254,-37.617,0.333,189939.49
VCIT,STK,74.72,2859,1907,-952,-33.298,0.25,142454.63
CWB,STK,65.12,3189,2188,-1001,-31.389,0.25,142454.63
TLT,STK,84.73,0,1681,1681,Inf,0.25,142454.63
TMF,STK,4.15,0,34326,34326,Inf,0.25,142454.63
IAU,STK,37.57,11153,7583,-3570,-32.009,0.5,284909.27
XBTF,STK,32.95,14761,8647,-6114,-41.42,0.5,284909.27
,,,,,,,,
,,,,,,,1.4,42736390.27
