Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LLY,STK,582.94,482,629,147,30.498,0.412,366811.21
CEG,STK,112.1,2536,3272,736,29.022,0.412,366811.21
GE,STK,105.5,2577,3477,900,34.924,0.412,366811.21
MCK,STK,452.8,641,810,169,26.365,0.412,366811.21
BRK B,STK,334.05,839,1098,259,30.87,0.412,366811.21
PANW,STK,241.09,1127,1521,394,34.96,0.412,366811.21
INTC,STK,34.72,7929,10565,2636,33.245,0.412,366811.21
CMCSA,STK,42.86,6607,8558,1951,29.529,0.412,366811.21
CME,STK,212.5,1347,1726,379,28.137,0.412,366811.21
VRTX,STK,361.86,802,1014,212,26.434,0.412,366811.21
COR,STK,188.75,1557,1943,386,24.791,0.412,366811.21
SMH,STK,141.13,1932,2599,667,34.524,0.412,366811.21
AAPL,STK,171,1871,2145,274,14.645,0.412,366811.21
FTNT,STK,55.81,5682,6572,890,15.663,0.412,366811.21
DLR,STK,115.35,2838,3180,342,12.051,0.412,366811.21
SGEN,STK,215.5,1527,1702,175,11.46,0.412,366811.21
CMG,STK,1831,178,200,22,12.36,0.412,366811.21
QQQ,STK,352.73,168508,168508,0,-2.581,65,57903770.27
USL,STK,40.33,46771,44177,-2594,-5.546,2,1781654.47
URNM,STK,43.26,7198,6864,-334,-4.64,0.333,296942.38
CANE,STK,14.89,19970,19970,0,-0.14,0.333,296942.38
GSG,STK,22.41,13967,13250,-717,-5.134,0.333,296942.38
PSQ,STK,11.04,0,484145,484145,Inf,6,5344963.41
SH,STK,14.75,0,362370,362370,Inf,6,5344963.41
STIP,STK,97.13,4352,4586,234,5.377,0.5,445413.62
IGSB,STK,49.55,8987,8987,0,0.022,0.5,445413.62
HYG,STK,71.61,5879,6220,341,5.8,0.5,445413.62
FPE,STK,15.56,27175,28626,1451,5.339,0.5,445413.62
VCIT,STK,74.15,2859,3003,144,5.037,0.25,222706.81
CWB,STK,65.72,3189,3389,200,6.272,0.25,222706.81
BTS,FUT,104050,4,4,0,0,0.5,445413.62
GBS,FUT,104930,4,4,0,0,0.5,445413.62
GBM,FUT,115350,4,4,0,0,0.5,445413.62
IAU,STK,37.45,24710,23787,-923,-3.735,1,890827.23
,,,,,,,,
,,,,,,,2.597,81956105.46
