Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LLY,STK,607.08,657,482,-175,-26.636,0.333,292814.08
CEG,STK,115.45,3463,2536,-927,-26.769,0.333,292814.08
VRSK,STK,245.51,1603,1193,-410,-25.577,0.333,292814.08
BR,STK,182.39,2159,1605,-554,-25.66,0.333,292814.08
GE,STK,113.63,3498,2577,-921,-26.329,0.333,292814.08
BRO,STK,71.46,5523,4098,-1425,-25.801,0.333,292814.08
MCK,STK,456.66,862,641,-221,-25.638,0.333,292814.08
BRK B,STK,349,1119,839,-280,-25.022,0.333,292814.08
PANW,STK,259.89,1518,1127,-391,-25.758,0.333,292814.08
BKNG,STK,3071.95,128,95,-33,-25.781,0.333,292814.08
INTC,STK,36.93,10708,7929,-2779,-25.953,0.333,292814.08
CMCSA,STK,44.32,8804,6607,-2197,-24.955,0.333,292814.08
ATVI,STK,94.46,4155,3100,-1055,-25.391,0.333,292814.08
CME,STK,217.45,1813,1347,-466,-25.703,0.333,292814.08
STE,STK,225,1722,1301,-421,-24.448,0.333,292814.08
VRTX,STK,365.25,1087,802,-285,-26.219,0.333,292814.08
COR,STK,188.03,2084,1557,-527,-25.288,0.333,292814.08
SMH,STK,151.56,2604,1932,-672,-25.806,0.333,292814.08
QQQ,STK,371.79,142912,153578,10666,7.463,65,57098751.01
USL,STK,38.37,30569,22894,-7675,-25.107,1,878442.32
STIP,STK,96.89,24272,18133,-6139,-25.293,2,1756884.65
IGSB,STK,49.79,47185,35286,-11899,-25.218,2,1756884.65
HYG,STK,73.2,32105,24001,-8104,-25.242,2,1756884.65
FPE,STK,15.79,149348,111266,-38082,-25.499,2,1756884.65
IGIB,STK,48.57,48559,36172,-12387,-25.509,2,1756884.65
FMB,STK,49.12,48220,35767,-12453,-25.825,2,1756884.65
BTS,FUT,104160,23,17,-6,-26.087,2,1756884.65
GBS,FUT,105080,22,17,-5,-22.727,2,1756884.65
GBM,FUT,116120,20,15,-5,-25,2,1756884.65
R,FUT,94710,25,19,-6,-24,2,1756884.65
IAU,STK,35.55,33165,24710,-8455,-25.494,1,878442.32
COIL,FUT,85310,7,0,-7,-100,0,0
CL,FUT,83510,7,0,-7,-100,0,0
GOIL,FUT,89150,7,0,-7,-100,0,0
HO,FUT,121555.2,5,0,-5,-100,0,0
SB,FUT,29702.4,20,0,-20,-100,0,0
SI,FUT,110500,5,0,-5,-100,0,0
,,,,,,,,
,,,,,,,2.327,81695135.59
