Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LLY,STK,595.89,639,548,-91,-14.241,0.412,326403.54
CEG,STK,114.27,3304,2856,-448,-13.559,0.412,326403.54
GE,STK,113.63,3296,2873,-423,-12.834,0.412,326403.54
MCK,STK,452.05,823,722,-101,-12.272,0.412,326403.54
BRK B,STK,338.63,1095,964,-131,-11.963,0.412,326403.54
PANW,STK,251.16,1489,1300,-189,-12.693,0.412,326403.54
INTC,STK,34.35,7929,9502,1573,19.839,0.412,326403.54
CMCSA,STK,43.32,8614,7535,-1079,-12.526,0.412,326403.54
CME,STK,209,1734,1562,-172,-9.919,0.412,326403.54
VRTX,STK,369.38,1005,884,-121,-12.04,0.412,326403.54
COR,STK,189.01,1962,1727,-235,-11.978,0.412,326403.54
SMH,STK,143,2577,2283,-294,-11.409,0.412,326403.54
AAPL,STK,172.66,2136,1890,-246,-11.517,0.412,326403.54
FTNT,STK,56.97,6550,5729,-821,-12.534,0.412,326403.54
DLR,STK,119.47,3154,2732,-422,-13.38,0.412,326403.54
SGEN,STK,217.45,1708,1501,-207,-12.119,0.412,326403.54
CMG,STK,1855.09,204,176,-28,-13.725,0.412,326403.54
QQQ,STK,357.58,168508,144094,-24414,-14.488,65,51525131.62
USL,STK,39,44177,0,-44177,-100,0,0
URNM,STK,45.87,7198,5760,-1438,-19.978,0.333,264231.42
CANE,STK,15.29,19970,17281,-2689,-13.465,0.333,264231.42
GSG,STK,21.75,13967,12149,-1818,-13.016,0.333,264231.42
PSQ,STK,10.97,328887,0,-328887,-100,0,0
SH,STK,14.71,244930,0,-244930,-100,0,0
STIP,STK,96.99,4352,4086,-266,-6.112,0.5,396347.17
IGSB,STK,49.65,8987,0,-8987,-100,0,0
HYG,STK,72.56,5879,0,-5879,-100,0,0
FPE,STK,15.59,27175,0,-27175,-100,0,0
VCIT,STK,74.76,2859,2651,-208,-7.275,0.25,198173.58
CWB,STK,65.77,3189,3013,-176,-5.519,0.25,198173.58
JPST,STK,50.18,0,157970,157970,Inf,10,7926943.33
BIL,STK,91.75,0,86397,86397,Inf,10,7926943.33
BTS,FUT,104060,4,0,-4,-100,0,0
GBS,FUT,105015,4,0,-4,-100,0,0
GBM,FUT,115790,4,0,-4,-100,0,0
IAU,STK,37.41,12090,10595,-1495,-12.366,0.5,396347.17
XBTF,STK,32.75,14761,12102,-2659,-18.014,0.5,396347.17
,,,,,,,,
,,,,,,,2.318,75305961.39
