"BOF","U8251256","Portfolio Dashboard","6","2024-06-11","2024-06-11","2025-10-06;07:15:57","100","100"
"BOA","U8251256"
"BOS","ACCT","Account Information"
"ClientAccountID","CurrencyPrimary"
"U8251256","USD"
"EOS","ACCT","1","0"
"BOS","CNAV","Change In NAV"
"StartingValue","Realized","ChangeInUnrealized","DepositsWithdrawals","EndingValue"
"57731262.63787043","0","0","0","57371169.27002844"
"EOS","CNAV","1","57371169.27002844"
"BOS","MTMP","Mark-to-Market Performance Summary in Base"
Total,PriorOpenMtmPnl,TransactionMtmPnl,CloseQuantity,Expiry,Strike,Multiplier,Symbol,AssetClass,SubCategory,UnderlyingSymbol,ClosePrice
-616.0896,-616.0896,0.0,28000.0,,,1.0,000333,STK,COMMON,,65.0
0.0,0.0,0.0,34100.0,,,1.0,000921,STK,COMMON,,38.85
-7040.0,-7040.0,0.0,220000.0,,,1.0,1109,STK,COMMON,,28.85
-20832.0,-20832.0,0.0,2325000.0,,,1.0,1288,STK,COMMON,,3.24
-30853.12,-30853.12,0.0,104800.0,,,1.0,2020,STK,COMMON,,84.95
-15051.648,-15051.648,0.0,618900.0,,,1.0,2823,STK,ETF,,12.49
-21235.2,-21235.2,0.0,553000.0,,,1.0,2828,STK,ETF,,65.72
-149708.8,-149708.8,0.0,1360000.0,,,1.0,2899,STK,COMMON,,16.64
-6210.67824,-6210.67824,0.0,900.0,,,1.0,600519,STK,COMMON,,1569.0
62.15904,62.15904,0.0,22600.0,,,1.0,600690,STK,COMMON,,30.64
-4915.2,-4915.2,0.0,240000.0,,,1.0,688,STK,COMMON,,15.2
-1958.4,-1958.4,0.0,15300.0,,,1.0,700,STK,COMMON,,373.8
-29286.4,-29286.4,0.0,2860000.0,,,1.0,857,STK,COMMON,,7.67
16396.8,16396.8,0.0,2562000.0,,,1.0,883,STK,COMMON,,21.3
1228.8,1228.8,0.0,24000.0,,,1.0,921,STK,COMMON,,33.35
-3694.08,-3694.08,0.0,15600.0,,,1.0,9888,STK,COMMON,,92.75
-1830.4,-1830.4,0.0,22000.0,,,1.0,9988,STK,COMMON,,76.45
-26420.4,-26420.4,0.0,10000.0,,,1.0,BNP,STK,COMMON,,60.75
-28728.63131479,-18699.66,-9716.0509,201138.0,,,1.0,COWZ,STK,ETF,,54.82
-7670.0,-7670.0,0.0,38350.0,,,1.0,CWB,STK,ETF,,71.7
16371.92,16371.92,0.0,43084.0,,,1.0,DBA,STK,ETF,,25.27
-50454.5,-50454.5,0.0,44650.0,,,1.0,DXJ,STK,ETF,,109.94
33979.88,33979.88,0.0,154454.0,,,1.0,EPI,STK,ETF,,46.85
-132800.0,-132800.0,0.0,80000.0,,,1.0,EWI,STK,ETF,,36.6
-50101.2,-50101.2,0.0,125253.0,,,1.0,EWY,STK,ETF,,63.78
-3459.0,-3459.0,0.0,115300.0,,,1.0,FPE,STK,ETF,,17.28
36893.41,36893.41,0.0,60481.0,,,1.0,GLD,STK,ETF,,214.15
6582.03931,190.0,6402.73,5000.0,,,1.0,HES,STK,COMMON,,148.0
3024.0,3024.0,0.0,43200.0,,,1.0,IAUM,STK,ETF,,23.11
1470.91,1470.91,0.0,21013.0,,,1.0,ISTB,STK,ETF,,47.24
-72780.0,-72780.0,0.0,58224.0,,,1.0,IWM,STK,ETF,,200.64
12293.5,12293.5,0.0,26725.0,,,1.0,LQD,STK,ETF,,107.2
329.0,329.0,0.0,700.0,,,1.0,MCD,STK,COMMON,,254.28
-90992.0,-90992.0,0.0,103400.0,,,1.0,NVDA,STK,COMMON,,120.91
176671.77,176671.77,0.0,55383.0,,,1.0,QQQ,STK,ETF,,468.02
-18196.3,-18196.3,0.0,47885.0,,,1.0,SMH,STK,ETF,,255.48
4324.0,4324.0,0.0,4600.0,,,1.0,TLT,STK,ETF,,91.83
4430.2191375,0.0,4443.98,5000.0,,,1.0,TSM,STK,ADR,,165.71
14141.3774275,13400.0,745.0,11000.0,,,1.0,UNG,STK,ETF,,21.53
-39854.7,-39854.7,0.0,15270.0,,,1.0,URNM,STK,ETF,,49.77
2056.0,2056.0,0.0,58743.0,,,1.0,USHY,STK,ETF,,36.23
9441.12,9441.12,0.0,36312.0,,,1.0,VCIT,STK,ETF,,79.72
-6974.5313875,-14130.0,7193.46,93500.0,,,1.0,XLE,STK,ETF,,90.49
-100374.61,-100374.61,0.0,213563.0,,,1.0,XLF,STK,ETF,,40.85
243575.82,243575.82,0.0,60591.0,,,1.0,XLK,STK,ETF,,220.17
-1290.0,-1290.0,0.0,3000.0,,,1.0,XLU,STK,ETF,,70.41
-21504.94,-21504.94,0.0,35254.0,,,1.0,XLV,STK,ETF,,146.36
-68320.0,-68320.0,0.0,61000.0,,,1.0,XME,STK,ETF,,59.23
3072.0,3072.0,0.0,-40.0,2024-06-27,18.0,2000.0,2899 27JUN24 18 C,OPT,C,2899,0.17
7947.6,7947.6,0.0,-100.0,2024-06-14,63.0,100.0,BNP 14JUN24 63 C,OPT,C,BNP,0.2
-7.9,-7.9,0.0,-10.0,2024-06-14,119.0,100.0,DELL 14JUN24 119 P,OPT,P,DELL,0.0584
-0.96,-0.96,0.0,-8.0,2024-06-14,120.0,100.0,DELL 14JUN24 120 P,OPT,P,DELL,0.0657
78.0,78.0,0.0,-30.0,2024-06-14,122.0,100.0,DELL 14JUN24 122 P,OPT,P,DELL,0.0803
8.2,8.2,0.0,-2.0,2024-06-14,123.0,100.0,DELL 14JUN24 123 P,OPT,P,DELL,0.1
0.0,0.0,0.0,-4.0,2024-06-14,126.0,100.0,DELL 14JUN24 126 P,OPT,P,DELL,0.35
562.5,562.5,0.0,-45.0,2024-06-21,66.0,100.0,EWY 21JUN24 66 C,OPT,C,EWY,0.2
300.0,300.0,0.0,-60.0,2024-06-21,67.0,100.0,EWY 21JUN24 67 C,OPT,C,EWY,0.1
20.0,20.0,0.0,-5.0,2024-06-14,205.0,100.0,GLD 14JUN24 205 P,OPT,P,GLD,0.055
52.5,52.5,0.0,-5.0,2024-06-14,207.5,100.0,GLD 14JUN24 207.5 P,OPT,P,GLD,0.125
-580.4,-580.4,0.0,-40.0,2024-06-14,212.5,100.0,GLD 14JUN24 212.5 C,OPT,C,GLD,2.6587
-320.0,-320.0,0.0,-40.0,2024-06-14,215.0,100.0,GLD 14JUN24 215 C,OPT,C,GLD,1.33
80.0,80.0,0.0,-80.0,2024-06-14,217.5,100.0,GLD 14JUN24 217.5 C,OPT,C,GLD,0.52
