Date,Hong Kong MarketValueUSD,Hong Kong Count,Japan MarketValueUSD,Japan Count,Singapore MarketValueUSD,Singapore Count,United States MarketValueUSD,United States Count
2026-03-16,2041012.89,21,2858063.67,4,2874087.55,9,183029544.06,116
