Symbol,Quantity,AvgPrice
001040.KS,295.0,146936.61
003690.KS,-5610.0,14515.44
004170.KS,32.0,432000.0
006800.KS,-1027.0,36250.0
011200,822.0,21450.0
017800.KS,545.0,73389.17
021240.KS,243.0,93883.95
023530.KS,1480.0,106636.01
028670.KS,-15933.0,5751.25
036570.KS,123.0,243000.0
039490.KS,12.0,298916.67
069960.KS,2300.0,104017.17
180640.KS,478.0,117139.33
2318,16000.0,57.3
2884,101000.0,37.65
388,2200.0,416.1
443060.KS,110.0,203000.0
8001.T,9000.0,2070.4
AVl,125.0,7.09
BAl,40.0,22.16
CRWD,2700.0,225.09
ENOR,3458.0,35.02
EPOL,2732.0,44.11
EWA,3991.0,30.04
EWD,2252.0,53.28
EWG,2725.0,43.9
EWQ,2520.0,47.75
INCO,1917.0,62.75
KGFl,272.0,3.25
LGENl,276.0,3.11
PFE,4544.0,26.55
SPXl,11.0,74.9
USD.TWD,-118135.92,32.21
