Symbol,Quantity,AvgPrice
AAPL,1871,173.86
BKNG,-95,2763.83
BR,-1605,174.51
BRO,-4098,67.29
CMG,178,1840.8
CWB,3189,65.91
DLR,2838,116.1
FPE,-1220,15.53
FTNT,5682,56.42
HYG,-264,71.92
SGEN,1527,215.69
STE,-1301,216.8
STIP,-249,97.13
VCIT,2859,74.05
VRSK,-1193,233.04
