Symbol,Quantity,AvgPrice
CANE,19970,14.98
FMB,-35767,48.84
FPE,-82871,15.71
GSG,13385,22.13
HYG,-17858,72.77
IGIB,-36172,48.22
IGSB,-26299,49.7
QQQ,13990,369.03
STIP,-13532,97.12
URNM,6880,42.66
USL,22160,39.44
