Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
HCA,STK,248.26,1556,1596,40,2.571,0.35,396211.16
COF,STK,161.19,2388,2458,70,2.931,0.35,396211.16
NWSA,STK,24.33,8097,8142,45,0.556,0.175,198105.58
GS,STK,378,1025,1048,23,2.244,0.35,396211.16
WFC,STK,46.05,8305,8604,299,3.6,0.35,396211.16
IPG,STK,35.56,10919,11142,223,2.042,0.35,396211.16
IRM,STK,43.33,8757,9144,387,4.419,0.35,396211.16
NUE,STK,107.28,3712,3693,-19,-0.512,0.35,396211.16
EXR,STK,175.73,2217,2255,38,1.714,0.35,396211.16
JCI,STK,71.36,5399,5552,153,2.834,0.35,396211.16
WAT,STK,394.25,990,1005,15,1.515,0.35,396211.16
VSCO,STK,57.92,612,638,26,4.248,0.033,36926.77
BBWI,STK,62.3,2383,2587,204,8.561,0.142,161178.81
IT,STK,289.88,1327,1367,40,3.014,0.35,396211.16
TGT,STK,260,1466,1524,58,3.956,0.35,396211.16
EXPD,STK,125.54,3010,3156,146,4.85,0.35,396211.16
MAA,STK,190.26,1999,2082,83,4.152,0.35,396211.16
QQQ,STK,368.35,76679,78252,1573,2.051,25.462,28824120.04
XLE,STK,48.91,10712,11136,424,3.958,0.481,544669.55
PBW,STK,82,6344,6642,298,4.697,0.481,544669.55
2823,STK,2.31,228700,235788,7088,3.099,0.481,544669.55
2800,STK,3.44,154500,158334,3834,2.482,0.481,544669.55
EZU,STK,50.56,21188,21545,357,1.685,0.962,1089339.1
EXXX,STK,44.73,10867,11099,232,2.135,0.439,496471.82
EWC,STK,37.19,14218,14646,428,3.01,0.481,544669.55
KSA,STK,40.24,13356,13536,180,1.348,0.481,544669.55
FLRN,STK,30.64,216087,221677,5590,2.587,6,6792191.25
STIP,STK,106.21,62183,63951,1768,2.843,6,6792191.25
CYBA,STK,5.63,587811,603214,15403,2.62,3,3396095.62
ZN,FUT,134781.24,25,25,0,0,3,3396095.62
ZB,FUT,166250,20,20,0,0,3,3396095.62
ZT,FUT,220648.43,30,31,1,3.333,6,6792191.25
Z3N,FUT,232221.68,28,29,1,3.571,6,6792191.25
3KTB,FUT,96482.68,69,70,1,1.449,6,6792191.25
GBX,FUT,258769.77,13,13,0,0,3,3396095.62
BTP,FUT,183905,0,18,18,Inf,3,3396095.62
IAU,STK,34.46,32040,32851,811,2.531,1,1132031.88
HG,FUT,108221,3,3,0,0,0.333,377343.92
ZS,FUT,65937.67,3,3,0,0,0.167,188672.02
PA,FUT,266588,1,1,0,0,0.333,377343.92
SCI,FUT,16688.4,10,11,1,10,0.167,188672.02
ZC,FUT,27450,14,14,0,0,0.333,377343.92
RB,FUT,94899,4,4,0,0,0.333,377343.92
AH,FUT,64624.5,6,6,0,0,0.333,377343.92
HO,FUT,87565.75,4,4,0,0,0.333,377343.92
HE,FUT,35990,10,10,0,0,0.333,377343.92
ZL,FUT,36756,10,10,0,0,0.333,377343.92
KC,FUT,65597.67,3,3,0,0,0.167,188672.02
CL,FUT,68780,5,5,0,0,0.333,377343.92
PB,FUT,60071.67,3,3,0,0,0.167,188672.02
CT,FUT,45144.5,4,4,0,0,0.167,188672.02
ZO,FUT,22187.5,8,9,1,12.5,0.167,188672.02
,,,,,,,,
,,,,,,,5.525,96222709.29
