Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
HCA,STK,251.85,1341,1300,-41,-3.057,0.298,327497.88
COF,STK,174.5,1943,1877,-66,-3.397,0.298,327497.88
GS,STK,419,818,782,-36,-4.401,0.298,327497.88
IPG,STK,36.84,9104,8890,-214,-2.351,0.298,327497.88
IRM,STK,46.5,7366,7043,-323,-4.385,0.298,327497.88
NUE,STK,120.5,2817,2718,-99,-3.514,0.298,327497.88
EXR,STK,183.45,1875,1785,-90,-4.8,0.298,327497.88
JCI,STK,74.73,4498,4382,-116,-2.579,0.298,327497.88
WAT,STK,407.35,830,804,-26,-3.133,0.298,327497.88
IT,STK,308.91,1100,1060,-40,-3.636,0.298,327497.88
TGT,STK,249.18,1346,657,-689,-51.189,0.149,163748.94
EXPD,STK,124.57,2723,2629,-94,-3.452,0.298,327497.88
MAA,STK,189.21,1801,1731,-70,-3.887,0.298,327497.88
MRNA,STK,376,856,871,15,1.752,0.298,327497.88
MMC,STK,156.35,2176,2095,-81,-3.722,0.298,327497.88
OTIS,STK,92.01,0,1780,1780,Inf,0.149,163748.94
QQQ,STK,376.73,82557,79391,-3166,-3.835,27.169,29909084.79
XLE,STK,49.22,11248,10761,-487,-4.33,0.481,529658.53
PBW,STK,80.99,6837,6540,-297,-4.344,0.481,529658.53
2823,STK,2.22,245000,238585,-6415,-2.618,0.481,529658.53
2800,STK,3.35,163500,158107,-5393,-3.298,0.481,529658.53
EZU,STK,50.85,10814,10416,-398,-3.68,0.481,529658.53
EWC,STK,37.56,14559,14102,-457,-3.139,0.481,529658.53
KSA,STK,40.88,13459,12956,-503,-3.737,0.481,529658.53
STIP,STK,106.51,53497,51677,-1820,-3.402,5,5504166.11
ZN,FUT,133343.74,43,41,-2,-4.651,5,5504166.11
ZB,FUT,163062.51,35,34,-1,-2.857,5,5504166.11
ZT,FUT,220279.62,26,25,-1,-3.846,5,5504166.11
Z3N,FUT,231269.28,25,24,-1,-4,5,5504166.11
3KTB,FUT,94739.28,36,35,-1,-2.778,3,3302499.66
GBX,FUT,252738.83,18,17,-1,-5.556,4,4403332.88
BTP,FUT,181783.64,25,24,-1,-4,4,4403332.88
GBL,FUT,207696.14,22,21,-1,-4.545,4,4403332.88
OAT,FUT,190746.75,24,23,-1,-4.167,4,4403332.88
IAU,STK,34.57,33381,31844,-1537,-4.604,1,1100833.22
HG,FUT,109248.5,4,3,-1,-25,0.333,366944.37
SCI,FUT,15726.08,12,12,0,0,0.167,183472.24
ZC,FUT,27474.21,14,13,-1,-7.143,0.333,366944.37
RB,FUT,89888.5,4,4,0,0,0.333,366944.37
AH,FUT,66161,6,6,0,0,0.333,366944.37
HO,FUT,88922.5,2,2,0,0,0.167,183472.24
HE,FUT,36300,11,10,-1,-9.091,0.333,366944.37
ZL,FUT,35754.55,11,10,-1,-9.091,0.333,366944.37
KC,FUT,71831.67,3,3,0,0,0.167,183472.24
PB,FUT,57095.67,3,3,0,0,0.167,183472.24
CT,FUT,47057,8,8,0,0,0.333,366944.37
ZO,FUT,26033.67,15,14,-1,-6.667,0.333,366944.37
KE,FUT,36517.4,5,5,0,0,0.167,183472.24
SB,FUT,22478.41,17,16,-1,-5.882,0.333,366944.37
NG,FUT,44820,4,4,0,0,0.167,183472.24
,,,,,,,,
,,,,,,,5.129,92469990.42
