Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
SIVB,STK,,0,,,,0,0
HCA,STK,251,1556,1529,-27,-1.735,0.35,383665.06
COF,STK,160.1,2388,2396,8,0.335,0.35,383665.06
NWSA,STK,24.74,7838,7754,-84,-1.072,0.175,191832.53
GS,STK,378.7,1025,1013,-12,-1.171,0.35,383665.06
WFC,STK,46.06,8305,8330,25,0.301,0.35,383665.06
IPG,STK,35.55,10919,10792,-127,-1.163,0.35,383665.06
IRM,STK,43.76,8757,8767,10,0.114,0.35,383665.06
NUE,STK,102.08,3712,3758,46,1.239,0.35,383665.06
EXR,STK,175.29,2217,2189,-28,-1.263,0.35,383665.06
JCI,STK,70.7,5399,5427,28,0.519,0.35,383665.06
WAT,STK,389.13,990,986,-4,-0.404,0.35,383665.06
VSCO,STK,44.71,794,800,6,0.756,0.033,35757.47
BBWI,STK,65.02,2383,2400,17,0.713,0.142,156075.06
IT,STK,266.87,1458,1438,-20,-1.372,0.35,383665.06
TGT,STK,257.24,1466,1491,25,1.705,0.35,383665.06
EXPD,STK,126.59,3010,3031,21,0.698,0.35,383665.06
MAA,STK,195.15,1999,1966,-33,-1.651,0.35,383665.06
QQQ,STK,365.11,76679,76447,-232,-0.303,25.462,27911399.12
XLE,STK,49.53,10712,10649,-63,-0.588,0.481,527422.49
PBW,STK,83.18,6344,6341,-3,-0.047,0.481,527422.49
2823,STK,2.32,228700,227337,-1363,-0.596,0.481,527422.49
2800,STK,3.43,154500,153767,-733,-0.474,0.481,527422.49
EZU,STK,50.35,21188,20950,-238,-1.123,0.962,1054844.99
EXXX,STK,44.87,10867,10714,-153,-1.408,0.439,480750.95
EWC,STK,37.25,14218,14159,-59,-0.415,0.481,527422.49
KSA,STK,40.15,13356,13136,-220,-1.647,0.481,527422.49
FLRN,STK,30.64,216087,214658,-1429,-0.661,6,6577115.3
STIP,STK,106.35,62183,61844,-339,-0.545,6,6577115.3
CYBA,STK,5.63,587811,584113,-3698,-0.629,3,3288557.65
FMHI,STK,56.74,0,57958,57958,Inf,3,3288557.65
ZB,FUT,165656.25,20,20,0,0,3,3288557.65
ZT,FUT,220695.3,30,30,0,0,6,6577115.3
Z3N,FUT,232348.57,28,28,0,0,6,6577115.3
3KTB,FUT,95963.62,69,69,0,0,6,6577115.3
GBX,FUT,256587.85,13,13,0,0,3,3288557.65
IAU,STK,34.48,32040,31792,-248,-0.774,1,1096185.88
HG,FUT,110215.33,3,3,0,0,0.333,365395.26
ZS,FUT,67225,3,3,0,0,0.167,182697.68
PA,FUT,269727,1,1,0,0,0.333,365395.26
SCI,FUT,17911,10,10,0,0,0.167,182697.68
ZC,FUT,27825,13,13,0,0,0.333,365395.26
RB,FUT,96436.25,4,4,0,0,0.333,365395.26
AH,FUT,64706.67,6,6,0,0,0.333,365395.26
HO,FUT,90409.25,4,4,0,0,0.333,365395.26
HE,FUT,35740,10,10,0,0,0.333,365395.26
ZL,FUT,37476,10,10,0,0,0.333,365395.26
KC,FUT,65218.33,3,3,0,0,0.167,182697.68
CL,FUT,71640,5,5,0,0,0.333,365395.26
PB,FUT,60376.33,3,3,0,0,0.167,182697.68
CT,FUT,44576,4,4,0,0,0.167,182697.68
ZO,FUT,22537.5,8,8,0,0,0.167,182697.68
,,,,,,,,
,,,,,,,5.245,89887242.3
