Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LB,STK,64.8,9952,9024,-928,-9.325,0.192,584733.53
PWR,STK,94.7,13799,12349,-1450,-10.508,0.385,1169467.36
SIVB,STK,550,2378,2126,-252,-10.597,0.385,1169467.36
DFS,STK,112.36,5766,5204,-562,-9.747,0.192,584733.53
TT,STK,179.37,7336,6520,-816,-11.123,0.385,1169467.36
HCA,STK,204.11,6462,5730,-732,-11.328,0.385,1169467.36
MHK,STK,209.49,6067,5582,-485,-7.994,0.385,1169467.36
IVZ,STK,26.11,48521,44790,-3731,-7.689,0.385,1169467.36
RF,STK,21.88,30227,26725,-3502,-11.586,0.192,584733.53
TPR,STK,44.8,29121,26104,-3017,-10.36,0.385,1169467.36
OKE,STK,51.99,25456,22494,-2962,-11.636,0.385,1169467.36
FITB,STK,40.97,32416,28544,-3872,-11.945,0.385,1169467.36
COF,STK,151.67,8766,7711,-1055,-12.035,0.385,1169467.36
UAA,STK,22.12,29523,26435,-3088,-10.46,0.192,584733.53
NWSA,STK,26.14,49900,44739,-5161,-10.343,0.385,1169467.36
TXT,STK,64.2,20121,18216,-1905,-9.468,0.385,1169467.36
GS,STK,353.25,3741,3311,-430,-11.494,0.385,1169467.36
QQQ,STK,319.38,163094,141237,-21857,-13.401,14.85,45108342.93
IJS,STK,100.25,46316,41246,-5070,-10.947,1.361,4134954.22
EWT,STK,57.7,83805,71663,-12142,-14.488,1.361,4134954.22
XLE,STK,52.19,41980,36013,-5967,-14.214,0.619,1879524.62
DIA,STK,336.31,51439,44709,-6730,-13.083,4.95,15036114.31
2823,STK,2.5,1906500,1653982,-252518,-13.245,1.361,4134954.22
EZU,STK,48.5,98862,85257,-13605,-13.762,1.361,4134954.22
EWD,STK,46.5,102743,88924,-13819,-13.45,1.361,4134954.22
IAU,STK,17.31,202884,175482,-27402,-13.506,1,3037598.85
FLRN,STK,30.64,705247,594830,-110417,-15.657,6,18225593.1
CYBA,STK,5.52,900557,880463,-20094,-2.231,1.6,4860158.16
ZT,FUT,220766.88,97,83,-14,-14.433,6,18225593.1
Z3N,FUT,232270.67,92,78,-14,-15.217,6,18225593.1
3KTB,FUT,98327.18,209,185,-24,-11.483,6,18225593.1
HG,FUT,117556.12,25,22,-3,-12,0.846,2570275.81
TSR20,FUT,8610.65,320,298,-22,-6.875,0.846,2570275.81
ZS,FUT,71116.43,42,36,-6,-14.286,0.846,2570275.81
PA,FUT,282468.7,10,9,-1,-10,0.846,2570275.81
SCI,FUT,20309.54,136,127,-9,-6.618,0.846,2570275.81
ZC,FUT,29199.93,98,88,-10,-10.204,0.846,2570275.81
RB,FUT,88783.79,33,29,-4,-12.121,0.846,2570275.81
AH,FUT,61056.19,48,42,-6,-12.5,0.846,2570275.81
NI,FUT,103651.71,14,12,-2,-14.286,0.423,1285137.91
HO,FUT,85113,35,30,-5,-14.286,0.846,2570275.81
HE,FUT,44800,34,29,-5,-14.706,0.423,1285137.91
ZL,FUT,35163.86,86,73,-13,-15.116,0.846,2570275.81
PL,FUT,60475.1,48,43,-5,-10.417,0.846,2570275.81
SB,FUT,19544,148,132,-16,-10.811,0.846,2570275.81
,,,,,,,,
,,,,,,,3.663,214454477.71
