Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LB,STK,69.49,8579,8333,-246,-2.867,0.192,579051.6
PWR,STK,93.19,12152,12427,275,2.263,0.385,1158103.5
SIVB,STK,575.46,2047,2012,-35,-1.71,0.385,1158103.5
DFS,STK,114.79,5067,5044,-23,-0.454,0.192,579051.6
TT,STK,179.24,6427,6461,34,0.529,0.385,1158103.5
HCA,STK,205.45,5597,5637,40,0.715,0.385,1158103.5
MHK,STK,214.69,5403,5394,-9,-0.167,0.385,1158103.5
IVZ,STK,27.64,42341,41900,-441,-1.042,0.385,1158103.5
RF,STK,22.88,25459,25308,-151,-0.593,0.192,579051.6
TPR,STK,46.31,25285,25008,-277,-1.096,0.385,1158103.5
OKE,STK,53.98,21782,21454,-328,-1.506,0.385,1158103.5
FITB,STK,42.01,27764,27567,-197,-0.71,0.385,1158103.5
COF,STK,156.2,7488,7414,-74,-0.988,0.385,1158103.5
UAA,STK,22.4,25985,25851,-134,-0.516,0.192,579051.6
NWSA,STK,26.48,44339,43735,-604,-1.362,0.385,1158103.5
TXT,STK,66.38,17412,17447,35,0.201,0.385,1158103.5
GS,STK,361.99,3210,3199,-11,-0.343,0.385,1158103.5
QQQ,STK,318.23,142473,140370,-2103,-1.476,14.85,44670019.81
IJS,STK,104.66,40231,39125,-1106,-2.749,1.361,4094774.38
EWT,STK,59.49,71094,68831,-2263,-3.183,1.361,4094774.38
XLE,STK,52.63,35247,35365,118,0.335,0.619,1861261.05
DIA,STK,338.85,45023,43943,-1080,-2.399,4.95,14890006.6
2823,STK,2.64,1610000,1551051,-58949,-3.661,1.361,4094774.38
EZU,STK,49.89,85435,82076,-3359,-3.932,1.361,4094774.38
EWD,STK,48.23,89038,84901,-4137,-4.646,1.361,4094774.38
IAU,STK,17.68,176114,170140,-5974,-3.392,1,3008082.14
FLRN,STK,30.65,594830,588858,-5972,-1.004,6,18048492.85
CYBA,STK,5.54,1244180,1303140,58960,4.739,2.4,7219397.14
ZT,FUT,220814.92,84,82,-2,-2.381,6,18048492.85
Z3N,FUT,232395.53,78,78,0,0,6,18048492.85
3KTB,FUT,98766.52,189,183,-6,-3.175,6,18048492.85
HG,FUT,115425.64,22,22,0,0,0.846,2545300.14
TSR20,FUT,,0,,,,0,0
ZS,FUT,69518.76,37,37,0,0,0.846,2545300.14
PA,FUT,287608,9,9,0,0,0.846,2545300.14
SCI,FUT,20072.27,127,127,0,0,0.846,2545300.14
ZC,FUT,26983.09,97,94,-3,-3.093,0.846,2545300.14
RB,FUT,89250,29,29,0,0,0.846,2545300.14
AH,FUT,60825.52,42,42,0,0,0.846,2545300.14
NI,FUT,106543.75,12,12,0,0,0.423,1272650.07
SNLME,FUT,156551.76,17,16,-1,-5.882,0.846,2545300.14
HO,FUT,85243.2,30,30,0,0,0.846,2545300.14
HE,FUT,44460,30,29,-1,-3.333,0.423,1272650.07
ZL,FUT,35238.03,74,72,-2,-2.703,0.846,2545300.14
PL,FUT,60523.31,42,42,0,0,0.846,2545300.14
SB,FUT,19054.34,138,134,-4,-2.899,0.846,2545300.14
,,,,,,,,
,,,,,,,3.613,214777063.76
