Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LB,STK,67.57,9952,10134,182,1.829,0.192,684755.91
PWR,STK,98.59,13799,13891,92,0.667,0.385,1369512.18
SIVB,STK,583.9,2378,2345,-33,-1.388,0.385,1369512.18
DFS,STK,114.39,5766,5986,220,3.815,0.192,684755.91
TT,STK,182.75,7336,7494,158,2.154,0.385,1369512.18
HCA,STK,206.76,6462,6624,162,2.507,0.385,1369512.18
MHK,STK,219.47,6067,6240,173,2.851,0.385,1369512.18
IVZ,STK,27.26,48521,50239,1718,3.541,0.385,1369512.18
RF,STK,22.44,30227,30515,288,0.953,0.192,684755.91
TPR,STK,46.51,29121,29446,325,1.116,0.385,1369512.18
OKE,STK,53.27,25456,25709,253,0.994,0.385,1369512.18
FITB,STK,41.63,32416,32897,481,1.484,0.385,1369512.18
COF,STK,154.76,8766,8849,83,0.947,0.385,1369512.18
UAA,STK,23.04,29523,29720,197,0.667,0.192,684755.91
NWSA,STK,27.64,49900,49548,-352,-0.705,0.385,1369512.18
TXT,STK,67.13,20121,20401,280,1.392,0.385,1369512.18
GS,STK,359.92,3741,3805,64,1.711,0.385,1369512.18
QQQ,STK,323.89,175233,163094,-12139,-6.927,14.85,52824411.6
IJS,STK,103.79,46316,46654,338,0.73,1.361,4842264.41
EWT,STK,57.78,80569,83805,3236,4.016,1.361,4842264.41
XLE,STK,52.43,41474,41980,506,1.22,0.619,2201029.24
DIA,STK,342.31,40716,51439,10723,26.336,4.95,17608137.2
2823,STK,2.54,1921200,1906403,-14797,-0.77,1.361,4842264.41
EZU,STK,48.98,97707,98862,1155,1.182,1.361,4842264.41
EWD,STK,47.13,100967,102743,1776,1.759,1.361,4842264.41
IAU,STK,17.48,202884,203501,617,0.304,1,3557199.43
FLRN,STK,30.63,705247,696807,-8440,-1.197,6,21343196.61
CYBA,STK,5.53,770372,900557,130185,16.899,1.4,4980079.21
ZT,FUT,220792.11,97,97,0,0,6,21343196.61
Z3N,FUT,232458.05,92,92,0,0,6,21343196.61
3KTB,FUT,98731.13,209,216,7,3.349,6,21343196.61
HG,FUT,119765,23,25,2,8.696,0.846,3009937.82
TSR20,FUT,8610.64,320,350,30,9.375,0.846,3009937.82
ZS,FUT,72062.51,39,42,3,7.692,0.846,3009937.82
PA,FUT,294376.33,9,10,1,11.111,0.846,3009937.82
SCI,FUT,22166.68,59,136,77,130.508,0.846,3009937.82
ZC,FUT,30587.5,90,98,8,8.889,0.846,3009937.82
RB,FUT,89888.39,31,33,2,6.452,0.846,3009937.82
AH,FUT,62814.88,43,48,5,11.628,0.846,3009937.82
NI,FUT,107862.08,13,14,1,7.692,0.423,1504968.91
HO,FUT,85923.59,32,35,3,9.375,0.846,3009937.82
HE,FUT,44600,30,34,4,13.333,0.423,1504968.91
ZL,FUT,34940.89,80,86,6,7.5,0.846,3009937.82
PL,FUT,62125.95,44,48,4,9.091,0.846,3009937.82
SB,FUT,20372.83,138,148,10,7.246,0.846,3009937.82
,,,,,,,,
,,,,,,,4.066,250426838.8
