Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LB,STK,67.63,9971,10241,270,2.708,0.192,692597.93
PWR,STK,97.18,13599,14254,655,4.817,0.385,1385196.22
SIVB,STK,564.63,2307,2453,146,6.329,0.385,1385196.22
DFS,STK,114.64,5764,6042,278,4.823,0.192,692597.93
TT,STK,174.75,7567,7927,360,4.757,0.385,1385196.22
HCA,STK,204.51,6647,6773,126,1.896,0.385,1385196.22
MHK,STK,221,6353,6268,-85,-1.338,0.385,1385196.22
IVZ,STK,27.42,48675,50518,1843,3.786,0.385,1385196.22
RF,STK,21.8,30046,31771,1725,5.741,0.192,692597.93
TPR,STK,48.58,27778,28514,736,2.65,0.385,1385196.22
OKE,STK,52.72,25311,26275,964,3.809,0.385,1385196.22
FITB,STK,40.47,32986,34228,1242,3.765,0.385,1385196.22
COF,STK,149.92,8816,9240,424,4.809,0.385,1385196.22
UAA,STK,24.17,27031,28655,1624,6.008,0.192,692597.93
NWSA,STK,26.36,50180,52549,2369,4.721,0.385,1385196.22
TXT,STK,66.67,20458,20777,319,1.559,0.385,1385196.22
GS,STK,350.3,3772,3954,182,4.825,0.385,1385196.22
QQQ,STK,335.15,189981,201931,11950,6.29,18.81,67677204.32
IJS,STK,104.21,45361,46999,1638,3.611,1.361,4897719.4
EWT,STK,63.3,72010,77373,5363,7.448,1.361,4897719.4
XLE,STK,51.25,42481,43439,958,2.255,0.619,2226236.06
DIA,STK,341.22,9987,10439,452,4.526,0.99,3561958.12
2823,STK,2.53,1843900,1935857,91957,4.987,1.361,4897719.4
EZU,STK,49.14,95633,99669,4036,4.22,1.361,4897719.4
EWD,STK,47.15,100103,103875,3772,3.768,1.361,4897719.4
IAU,STK,16.98,202670,211893,9223,4.551,1,3597937.5
FLRN,STK,30.61,671550,705247,33697,5.018,6,21587624.98
CYBA,STK,5.4761,0,131405,131405,Inf,0.2,719587.5
ZT,FUT,220746.87,93,98,5,5.376,6,21587624.98
Z3N,FUT,232247.22,89,93,4,4.494,6,21587624.98
3KTB,FUT,98699.5,206,219,13,6.311,6,21587624.98
BTS,FUT,135764.32,75,0,-75,-100,0,0
HG,FUT,112885.48,21,22,1,4.762,0.692,2490879.83
TSR20,FUT,8359.95,283,298,15,5.3,0.692,2490879.83
ZS,FUT,76674.71,31,32,1,3.226,0.692,2490879.83
PA,FUT,300327.88,8,8,0,0,0.692,2490879.83
SCI,FUT,18981.16,126,131,5,3.968,0.692,2490879.83
ZC,FUT,34500,69,72,3,4.348,0.692,2490879.83
RB,FUT,89741.41,27,28,1,3.704,0.692,2490879.83
AH,FUT,60451.87,39,41,2,5.128,0.692,2490879.83
NI,FUT,107451.09,11,12,1,9.091,0.346,1245439.74
HO,FUT,83689.21,29,30,1,3.448,0.692,2490879.83
HE,FUT,44960,27,28,1,3.704,0.346,1245439.74
ZL,FUT,38256,61,65,4,6.557,0.692,2490879.83
PL,FUT,62112.77,39,40,1,2.564,0.692,2490879.83
SB,FUT,19137.47,124,130,6,4.839,0.692,2490879.83
,,,,,,,,
,,,,,,,3.881,241781400.44
