Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LB,STK,68.25,9532,9208,-324,-3.399,0.192,628457.6
PWR,STK,94.3,13559,13329,-230,-1.696,0.385,1256915.53
SIVB,STK,579.71,2203,2168,-35,-1.589,0.385,1256915.53
TT,STK,183.55,6833,6848,15,0.22,0.385,1256915.53
HCA,STK,211.83,5979,5934,-45,-0.753,0.385,1256915.53
MHK,STK,208.81,5929,6019,90,1.518,0.385,1256915.53
IVZ,STK,27.04,46285,46484,199,0.43,0.385,1256915.53
OKE,STK,52.51,22966,23937,971,4.228,0.385,1256915.53
FITB,STK,41.67,29690,30164,474,1.596,0.385,1256915.53
COF,STK,159.84,7813,7864,51,0.653,0.385,1256915.53
UAA,STK,22.17,29502,28347,-1155,-3.915,0.192,628457.6
NWSA,STK,26.78,45583,46935,1352,2.966,0.385,1256915.53
TXT,STK,67.43,18357,18640,283,1.542,0.385,1256915.53
GS,STK,367.44,3419,3421,2,0.058,0.385,1256915.53
WFC,STK,46.45,26741,27060,319,1.193,0.385,1256915.53
IPG,STK,33.16,36973,37905,932,2.521,0.385,1256915.53
QQQ,STK,332.65,144295,136027,-8268,-5.73,13.86,45249276.54
IJS,STK,105.42,41997,42157,160,0.381,1.361,4444149.86
EWT,STK,61.53,72444,72227,-217,-0.3,1.361,4444149.86
XLE,STK,51.75,37825,39035,1210,3.199,0.619,2020068.09
DIA,STK,343,46369,56538,10169,21.931,5.94,19392547.09
2823,STK,2.75,1627000,1616054,-10946,-0.673,1.361,4444149.86
EZU,STK,50.42,87037,88143,1106,1.271,1.361,4444149.86
EWD,STK,47.88,90751,92819,2068,2.279,1.361,4444149.86
IAU,STK,36.12,89460,90386,926,1.035,1,3264738.57
FLRN,STK,30.64,594830,639309,44479,7.478,6,19588431.4
CYBA,STK,5.61,1721352,1745850,24498,1.423,3,9794215.7
ZT,FUT,220725.37,87,89,2,2.299,6,19588431.4
Z3N,FUT,232142,83,84,1,1.205,6,19588431.4
3KTB,FUT,99380.8,195,197,2,1.026,6,19588431.4
HG,FUT,113770.45,22,22,0,0,0.75,2448553.93
TSR20,FUT,,0,,,,0,0
ZS,FUT,67049.89,18,18,0,0,0.375,1224276.96
PA,FUT,278254.67,9,9,0,0,0.75,2448553.93
SCI,FUT,17715.72,69,69,0,0,0.375,1224276.96
ZC,FUT,26196.24,46,47,1,2.174,0.375,1224276.96
RB,FUT,89539.79,28,27,-1,-3.571,0.75,2448553.93
AH,FUT,60368.45,42,41,-1,-2.381,0.75,2448553.93
NI,FUT,104658.08,12,12,0,0,0.375,1224276.96
SNLME,FUT,155630.71,17,16,-1,-5.882,0.75,2448553.93
HO,FUT,85190.9,29,29,0,0,0.75,2448553.93
HE,FUT,46566,53,53,0,0,0.75,2448553.93
ZL,FUT,34716,70,71,1,1.429,0.75,2448553.93
PL,FUT,59743.17,41,41,0,0,0.75,2448553.93
SB,FUT,19034.63,128,129,1,0.781,0.75,2448553.93
,,,,,,,,
,,,,,,,3.719,228531700.7
