Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LB,STK,67.3,8579,8520,-59,-0.688,0.192,573396.58
PWR,STK,91.27,12152,12565,413,3.399,0.385,1146793.46
SIVB,STK,562.94,2047,2037,-10,-0.489,0.385,1146793.46
DFS,STK,114.67,5067,5000,-67,-1.322,0.192,573396.58
TT,STK,178.37,6427,6429,2,0.031,0.385,1146793.46
HCA,STK,203.67,5597,5631,34,0.607,0.385,1146793.46
MHK,STK,207.86,5403,5517,114,2.11,0.385,1146793.46
IVZ,STK,26.8,42341,42791,450,1.063,0.385,1146793.46
RF,STK,22.67,25459,25293,-166,-0.652,0.192,573396.58
TPR,STK,44.59,25285,25719,434,1.716,0.385,1146793.46
OKE,STK,52.86,21782,21695,-87,-0.399,0.385,1146793.46
FITB,STK,41.69,27764,27508,-256,-0.922,0.385,1146793.46
COF,STK,157.15,7488,7297,-191,-2.551,0.385,1146793.46
UAA,STK,21.92,25985,26159,174,0.67,0.192,573396.58
NWSA,STK,26.01,44339,44090,-249,-0.562,0.385,1146793.46
TXT,STK,66.5,17412,17245,-167,-0.959,0.385,1146793.46
GS,STK,358.38,3210,3200,-10,-0.312,0.385,1146793.46
QQQ,STK,321.27,142473,137684,-4789,-3.361,14.85,44233772.12
IJS,STK,103.83,40231,39052,-1179,-2.931,1.361,4054784.78
EWT,STK,59.03,71094,68690,-2404,-3.381,1.361,4054784.78
XLE,STK,51.37,35247,35879,632,1.793,0.619,1843083.97
DIA,STK,337.65,45023,43668,-1355,-3.01,4.95,14744590.71
2823,STK,2.62,1615400,1547628,-67772,-4.195,1.361,4054784.78
EZU,STK,49.28,85435,82281,-3154,-3.692,1.361,4054784.78
EWD,STK,47.11,89038,86071,-2967,-3.332,1.361,4054784.78
IAU,STK,17.78,176114,167531,-8583,-4.874,1,2978705.19
FLRN,STK,30.64,594830,583297,-11533,-1.939,6,17872231.16
CYBA,STK,5.54,1303140,1397948,94808,7.275,2.6,7744633.5
ZT,FUT,220801.97,62,81,19,30.645,6,17872231.16
Z3N,FUT,232359.92,53,77,24,45.283,6,17872231.16
3KTB,FUT,98475.5,189,181,-8,-4.233,6,17872231.16
HG,FUT,114114.68,22,20,-2,-9.091,0.769,2291311.78
TSR20,FUT,,0,,,,0,0
ZS,FUT,68614.24,37,33,-4,-10.811,0.769,2291311.78
PA,FUT,286046.67,9,8,-1,-11.111,0.769,2291311.78
SCI,FUT,19512.22,127,117,-10,-7.874,0.769,2291311.78
ZC,FUT,27150,97,84,-13,-13.402,0.769,2291311.78
RB,FUT,86874.45,29,26,-3,-10.345,0.769,2291311.78
AH,FUT,59957.9,42,38,-4,-9.524,0.769,2291311.78
NI,FUT,103474.67,12,11,-1,-8.333,0.385,1145655.89
SNLME,FUT,154542.88,17,15,-2,-11.765,0.769,2291311.78
HO,FUT,82756.8,30,28,-2,-6.667,0.769,2291311.78
HE,FUT,44440,30,26,-4,-13.333,0.385,1145655.89
ZL,FUT,34332.7,74,67,-7,-9.459,0.769,2291311.78
PL,FUT,60059.14,42,38,-4,-9.524,0.769,2291311.78
SB,FUT,18984,138,121,-17,-12.319,0.769,2291311.78
,,,,,,,,
,,,,,,,3.572,210296588.5
