Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LB,STK,64.68,8520,9532,1012,11.878,0.192,616510.81
PWR,STK,90.94,12565,13559,994,7.911,0.385,1233021.94
SIVB,STK,559.81,2037,2203,166,8.149,0.385,1233021.94
DFS,STK,114.43,5000,5388,388,7.76,0.192,616510.81
TT,STK,180.45,6429,6833,404,6.284,0.385,1233021.94
HCA,STK,206.21,5631,5979,348,6.18,0.385,1233021.94
MHK,STK,207.96,5517,5929,412,7.468,0.385,1233021.94
IVZ,STK,26.64,42791,46285,3494,8.165,0.385,1233021.94
RF,STK,22.52,25293,27376,2083,8.235,0.192,616510.81
TPR,STK,43.61,25719,28274,2555,9.934,0.385,1233021.94
OKE,STK,53.69,21695,22966,1271,5.858,0.385,1233021.94
FITB,STK,41.53,27508,29690,2182,7.932,0.385,1233021.94
COF,STK,157.81,7297,7813,516,7.071,0.385,1233021.94
UAA,STK,21.69,26159,28424,2265,8.659,0.192,616510.81
NWSA,STK,27.05,44090,45583,1493,3.386,0.385,1233021.94
TXT,STK,67.17,17245,18357,1112,6.448,0.385,1233021.94
GS,STK,360.6,3200,3419,219,6.844,0.385,1233021.94
QQQ,STK,329.6,137684,144295,6611,4.802,14.85,47559751.37
IJS,STK,103.81,39052,41997,2945,7.541,1.361,4359667.9
EWT,STK,60.18,68690,72444,3754,5.465,1.361,4359667.9
XLE,STK,52.39,35879,37825,1946,5.424,0.619,1981667.2
DIA,STK,341.89,43668,46369,2701,6.185,4.95,15853250.46
2823,STK,2.58,1547700,1689794,142094,9.181,1.361,4359667.9
EZU,STK,50.09,82281,87037,4756,5.78,1.361,4359667.9
EWD,STK,48.04,86071,90751,4680,5.437,1.361,4359667.9
IAU,STK,17.9,167531,178920,11389,6.798,1,3202676.86
FLRN,STK,30.66,594830,626747,31917,5.366,6,19216061.16
CYBA,STK,5.56,1397948,1612859,214911,15.373,2.8,8967495.21
ZT,FUT,220820.32,28,87,59,210.714,6,19216061.16
Z3N,FUT,232458,26,83,57,219.231,6,19216061.16
3KTB,FUT,98753.67,181,195,14,7.735,6,19216061.16
HG,FUT,113834.5,20,21,1,5,0.75,2402007.64
TSR20,FUT,,0,,,,0,0
ZS,FUT,67930.79,33,35,2,6.061,0.75,2402007.64
PA,FUT,285652.5,8,8,0,0,0.75,2402007.64
SCI,FUT,18539.53,117,65,-52,-44.444,0.375,1201003.82
ZC,FUT,27318.62,84,44,-40,-47.619,0.375,1201003.82
RB,FUT,86797.19,26,28,2,7.692,0.75,2402007.64
AH,FUT,60598.18,38,40,2,5.263,0.75,2402007.64
NI,FUT,102440.82,11,12,1,9.091,0.375,1201003.82
SNLME,FUT,153940.24,17,16,-1,-5.882,0.75,2402007.64
HO,FUT,83147.39,28,29,1,3.571,0.75,2402007.64
HE,FUT,44890,26,27,1,3.846,0.375,1201003.82
ZL,FUT,34115.76,67,70,3,4.478,0.75,2402007.64
PL,FUT,60026.66,38,40,2,5.263,0.75,2402007.64
SB,FUT,18812.94,121,128,7,5.785,0.75,2402007.64
,,,,,,,,
,,,,,,,3.709,223546845.38
