Symbol,Quantity,AvgPrice
DIA,1040,485.56
GDX,5000,85.35
KO,30800,69.8
KRE,6700,66.84
UNG,19500,12.77
USD.HKD,-105,7.78
VDE,2000,128.33
VIXY,36500,28.69
VXX,35500,29.59
XLE,5500,45.5
