Symbol,Quantity,AvgPrice
1109,-130000.0,30.16
1288,-240000.0,5.86
1398,-100000.0,6.49
1698,-38500.0,71.73
1810,-44800.0,41.24
2359,-2500.0,101.3
2800,-63500.0,26.1
2828,-48000.0,93.5
2899,-502000.0,31.7
3067,-384000.0,11.82
3750,-11200.0,478.8
388,-86100.0,411.68
388 29JUN26 430 P,50.0,46.15
388 29JUN26 440 C,-50.0,21.3
388 29SEP26 440 P,100.0,61.57
388 29SEP26 460 C,-100.0,22.21
3988,-195000.0,4.68
700,-61800.0,618.25
762,-660000.0,9.02
8346.T,-20800.0,523.76
8360.T,-1800.0,3880.08
857,-678000.0,8.7
883,-125000.0,21.29
9633,-122000.0,48.48
9961,-9500.0,535.0
A17U,-2466600.0,2.8
BN4,-280800.0,10.27
C6L,-42800.0,6.49
D05,-500.0,54.16
IEF,2597.0,96.78
ME8U,-3120200.0,2.04
NTDU,-813200.0,0.95
S68,-237800.0,16.73
SGOV,961820.0,100.38
U96,-1224100.0,6.09
USD.HKD,18265069.72,7.79
USD.JPY,118589.0,155.36
USD.SGD,21496705.0,1.3
