Date,Hong Kong MarketValueUSD,Hong Kong Count,Japan MarketValueUSD,Japan Count,Singapore MarketValueUSD,Singapore Count,United States MarketValueUSD,United States Count
2025-01-03,15504491.82,18,473344.00,2,3021056.10,3,180202779.41,98
