Symbol,Quantity,AvgPrice
APP,1500,330.43
DG,3600,91.77
EXC,22200,45.14
KO,2900,70.76
MSTR,400,409.4
PLTR,15700,116.92
PM,7800,170.45
QQQ,6300,487.42
SPLV,13800,72.56
TAIL,40200,12.44
VST,1600,135.38
