Symbol,Quantity,AvgPrice
DG,-32200.0,90.78
EXC,-66939.0,46.69
FXY,-2200.0,63.28
GS,-260.0,555.71
IAUM,-156300.0,32.18
IBIT,-750.0,54.89
ICE,-1500.0,169.67
IYK,-14300.0,70.5
MDT,-1800.0,83.63
MSFT,-7800.0,427.8
MSTR,-5670.0,384.87
NVDA,-9490.0,112.12
QQQ,-21150.0,482.88
RSP,-36050.0,169.43
SHY,-49000.0,82.68
SPLV,-6811.0,72.34
STIP,-39600.0,102.85
TAIL,-233000.0,12.63
TIP,-41000.0,109.54
TLT,-24600.0,88.48
TQQQ,-98700.0,57.37
TSLA,-3690.0,282.83
UBER,-2757.0,81.2
USD.HKD,-2057710.66,7.76
VTIP,-83500.0,50.11
