Symbol,Quantity,AvgPrice
1530,-480000,20.18
2828,18000,88.16
941,20000,87.05
9961,1500,487.2
AAPL,-780,201.92
EBND,32600,20.79
EWW,8400,59.93
KO,3600,71.19
SPLV,-28289,72.44
TLT,1200,84.22
USMV,-1799,92.7
