DATE,NAV (USD),CASH INJECTION,DAILY P&L,Daily Return,Weekly P&L,Weekly Return,MTD Change,MTD %,Cal,LTD ROR%,YTD Change,YTD ROR%,Annualised Return,Annualised Volatility,30 Days P&L,30 Days Return,90 Days P&L,90 Days Return,252 Days P&L,252 Days Return,Sharpe Ratio,Sortino Ratio,Value at Risk 95%(30days),Value at Risk 95%(90days),Value at Risk 95%(252days),Value at Risk 99%(252days),CAGR,Excess Return,Negative Excess Returns,Square of (Negative Excess Returns),Trailing 252D Sharpe,Trailing 252D Sortino,Trailing 252D Annualised Return,Trailing 252D Annualised Volatility
17/7/2020,8475481.76,0,40668.96,0.482156047,-10764.77,-0.126849603,345805.65,4.252141442,1.042521414,4.252141442,345805.65,4.252141442,96.22617911,11.94067685,345805.65,4.252141442,345805.65,4.252141442,345805.65,4.252141442,7.681824092,16.39893967,-0.007453385,-0.007453385,-0.007453385,-0.009253482,159.6035074,0.464298905,0,0,7.681824092,16.39893967,96.22617911,0.119406769
20/7/2020,7795603.86,-800000,120122.1,1.417289346,120122.1,1.417289346,465927.75,5.729695935,1.057296959,5.729695935,465927.75,5.729695935,117.9704071,12.3342125,465927.75,5.729695935,465927.75,5.729695935,465927.75,5.729695935,9.199647494,21.18845832,-0.007228373,-0.007228373,-0.007228373,-0.00920848,222.2082439,1.399432203,0,0,9.199647494,21.18845832,117.9704071,0.123342125
21/7/2020,7768360.51,0,-27243.35,-0.349470682,92878.75,1.062865653,438684.4,5.360201645,1.053602016,5.360201645,438684.4,5.360201645,102.1214056,12.34557908,438684.4,5.360201645,438684.4,5.360201645,438684.4,5.360201645,7.907397864,18.10019996,-0.007003361,-0.007003361,-0.007003361,-0.009163477,175.1547638,-0.367327825,-0.367327825,1.35E-05,7.907397864,18.10019996,102.1214056,0.123455791
22/7/2020,7803379.34,0,35018.83,0.45078791,127897.58,1.518444833,473703.23,5.835152697,1.058351527,5.835152697,473703.23,5.835152697,102.9412019,11.86282252,473703.23,5.835152697,473703.23,5.835152697,473703.23,5.835152697,8.298295096,18.94120329,-0.006778348,-0.006778348,-0.006778348,-0.009118475,177.548531,0.432930767,0,0,8.298295096,18.94120329,102.9412019,0.118628225
23/7/2020,7757505.18,0,-45874.16,-0.58787556,82023.42,0.921642707,427829.07,5.2129737,1.052129737,5.2129737,427829.07,5.2129737,86.20214571,12.13890417,427829.07,5.2129737,427829.07,5.2129737,427829.07,5.2129737,6.730603071,14.58634936,-0.007026181,-0.007026181,-0.007026181,-0.009168042,134.8357243,-0.605732703,-0.605732703,3.67E-05,6.730603071,14.58634936,86.20214571,0.121389042
24/7/2020,7718042.96,0,-39462.22,-0.508697308,42561.2,0.408257027,388366.85,4.677758135,1.046777581,4.677758135,388366.85,4.677758135,72.802529,12.2036652,388366.85,4.677758135,388366.85,4.677758135,388366.85,4.677758135,5.5968865,11.751831,-0.006834943,-0.006834943,-0.006834943,-0.009129794,105.4504054,-0.526554451,-0.526554451,2.77E-05,5.5968865,11.751831,72.802529,0.122036652
27/7/2020,7848768.48,0,130725.52,1.693765125,130725.52,1.693765125,519092.37,6.450753496,1.064507535,6.450753496,519092.37,6.450753496,93.62760445,12.9952991,519092.37,6.450753496,519092.37,6.450753496,519092.37,6.450753496,6.858449642,15.80685452,-0.006643706,-0.006643706,-0.006643706,-0.009091547,152.6039539,1.675907982,0,0,6.858449642,15.80685452,93.62760445,0.129952991
28/7/2020,7829336.33,0,-19432.15,-0.247582153,111293.37,1.441989512,499660.22,6.187200429,1.061872004,6.187200429,499660.22,6.187200429,84.95992072,12.81835204,499660.22,6.187200429,499660.22,6.187200429,499660.22,6.187200429,6.276931734,14.44793499,-0.006452468,-0.006452468,-0.006452468,-0.009053299,131.7450113,-0.265439296,-0.265439296,7.05E-06,6.276931734,14.44793499,84.95992072,0.12818352
29/7/2020,7899344.17,0,70007.84,0.894173363,181301.21,2.349056761,569668.06,7.136698091,1.071366981,7.136698091,569668.06,7.136698091,92.34790845,12.62129725,569668.06,7.136698091,569668.06,7.136698091,569668.06,7.136698091,6.960291536,16.20683283,-0.006261231,-0.006261231,-0.006261231,-0.009015051,149.5030367,0.876316221,0,0,6.960291536,16.20683283,92.34790845,0.126212973
31/7/2020,8019590.3,0,120246.13,1.522229281,301547.34,3.907044073,689914.19,8.76756428,1.087675643,8.76756428,689914.19,8.76756428,106.910602,12.95160989,689914.19,8.76756428,689914.19,8.76756428,689914.19,8.76756428,7.907171608,19.38428752,-0.006069993,-0.006069993,-0.006069993,-0.008976804,188.3317577,1.504372139,0,0,7.907171608,19.38428752,106.910602,0.129516099
3/8/2020,8080929.48,0,61339.18,0.764866754,61339.18,0.764866754,61339.18,0.764866754,1.095994912,9.599491218,751253.37,9.599491218,110.998022,12.67869232,751253.37,9.599491218,751253.37,9.599491218,751253.37,9.599491218,8.399763895,20.65575696,-0.005878756,-0.005878756,-0.005878756,-0.008938556,200.401749,0.747009611,0,0,8.399763895,20.65575696,110.998022,0.126786923
4/8/2020,8290234,0,209304.52,2.590104523,270643.7,3.374782126,270643.7,3.374782126,1.124382326,12.4382326,960557.89,12.4382326,135.6211273,14.35357905,960557.89,12.4382326,960557.89,12.4382326,960557.89,12.4382326,9.135082401,26.02998639,-0.005844981,-0.005844981,-0.005844981,-0.008900309,282.9982998,2.572247381,0,0,9.135082401,26.02998639,135.6211273,0.14353579
5/8/2020,8397007.3,0,106773.3,1.287940726,377417,4.706188046,377417,4.706188046,1.138863704,13.88637039,1067331.19,13.88637039,143.8359072,14.24147377,1067331.19,13.88637039,1067331.19,13.88637039,1067331.19,13.88637039,9.783812366,28.28244124,-0.005811206,-0.005811206,-0.005811206,-0.008862061,315.6559278,1.270083584,0,0,9.783812366,28.28244124,143.8359072,0.142414738
6/8/2020,8505200.13,0,108192.83,1.288468929,485609.83,6.055294745,485609.83,6.055294745,1.153537609,15.35376088,1175524.02,15.35376088,151.3716681,14.12124939,1175524.02,15.35376088,1175524.02,15.35376088,1175524.02,15.35376088,10.40075591,30.45324485,-0.005777432,-0.005777432,-0.005777432,-0.008823814,348.0572028,1.270611786,0,0,10.40075591,30.45324485,151.3716681,0.141212494
7/8/2020,8196625.5,0,-308574.63,-3.628070184,177035.2,2.207534218,177035.2,2.207534218,1.111686455,11.16864548,866949.39,11.16864548,108.7458539,19.27057133,866949.39,11.16864548,866949.39,11.16864548,866949.39,11.16864548,5.409588131,8.337778394,-0.008938556,-0.008938556,-0.008938556,-0.029902175,190.7379514,-3.645927327,-3.645927327,0.001329279,5.409588131,8.337778394,108.7458539,0.192705713
10/8/2020,7879783.94,0,-316841.56,-3.865512216,-316841.56,-3.865512216,-139806.36,-1.743310503,1.068714079,6.871407908,550107.83,6.871407908,67.0975873,23.14011951,550107.83,6.871407908,550107.83,6.871407908,550107.83,6.871407908,2.705154019,3.635501738,-0.029636403,-0.029636403,-0.029636403,-0.038061517,90.42976724,-3.883369359,-3.883369359,0.001508056,2.705154019,3.635501738,67.0975873,0.231401195
11/8/2020,7384368.18,0,-495415.76,-6.287174417,-812257.32,-9.909655138,-635222.12,-7.920879948,1.001522161,0.152216091,54692.07,0.152216091,5.932196912,30.26076187,54692.07,0.152216091,54692.07,0.152216091,54692.07,0.152216091,0.047328515,0.055895518,-0.037942796,-0.037942796,-0.037942796,-0.056575422,1.429727576,-6.30503156,-6.30503156,0.003975342,0.047328515,0.055895518,5.932196912,0.302607619
12/8/2020,7585400.9,0,201032.72,2.722409218,-611224.6,-7.457027285,-434189.4,-5.414109496,1.028787693,2.878769253,255724.79,2.878769253,30.2220157,30.77910687,255724.79,2.878769253,255724.79,2.878769253,255724.79,2.878769253,0.835697274,1.022295352,-0.037824075,-0.037824075,-0.037824075,-0.056333256,29.10166432,2.704552075,0,0,0.835697274,1.022295352,30.2220157,0.307791069
13/8/2020,7631434.28,0,46033.38,0.606868122,-565191.22,-6.895413484,-388156.02,-4.840097879,1.035031077,3.503107708,301758.17,3.503107708,34.45335194,30.25854877,301758.17,3.503107708,301758.17,3.503107708,301758.17,3.503107708,0.989913699,1.211537329,-0.037705354,-0.037705354,-0.037705354,-0.05609109,34.87759113,0.589010979,0,0,0.989913699,1.211537329,34.45335194,0.302585488
14/8/2020,7623006.29,0,-8427.99,-0.110437825,-573619.21,-6.998236164,-396584.01,-4.945190405,1.033888011,3.388801128,293330.18,3.388801128,32.37722915,29.7409009,293330.18,3.388801128,293330.18,3.388801128,293330.18,3.388801128,0.937336406,1.146705244,-0.037586633,-0.037586633,-0.037586633,-0.055848924,32.30534658,-0.128294967,-0.128294967,1.65E-06,0.937336406,1.146705244,32.37722915,0.297409009
17/8/2020,7922402.46,0,299396.17,3.927534081,299396.17,3.927534081,-97187.84,-1.211880363,1.074494315,7.449431528,592726.35,7.449431528,63.25985364,31.18271756,616187.33,7.761941157,592726.35,7.449431528,592726.35,7.449431528,1.884372442,2.456988471,-0.037586633,-0.037467912,-0.037467912,-0.055606758,79.33262913,3.909676938,0,0,1.884372442,2.456988471,63.25985364,0.311827176
18/8/2020,8026372.07,0,103969.61,1.312349512,403365.78,5.291426567,6781.77,0.084565043,1.088595436,8.859543618,696695.96,8.859543618,71.61773562,30.81989189,652332.3,8.270258045,696695.96,8.859543618,696695.96,8.859543618,2.177740787,2.85137181,-0.037586633,-0.037349191,-0.037349191,-0.055364591,95.12987231,1.294492369,0,0,2.177740787,2.85137181,71.61773562,0.308198919
19/8/2020,7968227.03,0,-58145.04,-0.724424927,345220.74,4.528669227,-51363.27,-0.640472494,1.080709379,8.070937948,638550.92,8.070937948,63.91552903,30.46228896,471109.71,5.891499613,638550.92,8.070937948,638550.92,8.070937948,1.950461737,2.55331638,-0.037586633,-0.03723047,-0.03723047,-0.055122425,80.88959086,-0.74228207,-0.74228207,5.51E-05,1.950461737,2.55331638,63.91552903,0.30462289
20/8/2020,8052421.72,0,84194.69,1.05663016,429415.43,5.633150671,32831.42,0.40939024,1.092128481,9.212848073,722745.61,9.212848073,69.86715466,30.07674281,519153.17,6.546150697,722745.61,9.212848073,722745.61,9.212848073,2.173345534,2.85132507,-0.037586633,-0.037111749,-0.037111749,-0.054880259,92.16571334,1.038773017,0,0,2.173345534,2.85132507,69.86715466,0.300767428
21/8/2020,8064757.27,0,12335.55,0.153190561,441750.98,5.794970687,45166.97,0.563207948,1.093801518,9.380151847,735081.16,9.380151847,68.97392228,29.63300664,461888.66,5.825507075,735081.16,9.380151847,735081.16,9.380151847,2.175746898,2.853420694,-0.037586633,-0.036993028,-0.036993028,-0.054638093,90.70292664,0.135333418,0,0,2.175746898,2.853420694,68.97392228,0.296330066
24/8/2020,7969847.14,0,-94910.13,-1.176850422,-94910.13,-1.176850422,-49743.16,-0.620270589,1.080929111,8.092911068,640171.03,8.092911068,58.82002704,29.45767945,283600.61,3.552592923,640171.03,8.092911068,640171.03,8.092911068,1.844002245,2.413967418,-0.037586633,-0.036874307,-0.036874307,-0.054395926,72.41716164,-1.194707565,-1.194707565,0.000142733,1.844002245,2.413967418,58.82002704,0.294576795
25/8/2020,7944035.39,0,-25811.75,-0.323867567,-120721.88,-1.496906552,-75554.91,-0.942129301,1.077428332,7.742833187,614359.28,7.742833187,55.02449585,29.08205205,340135.21,4.228602603,614359.28,7.742833187,614359.28,7.742833187,1.737308487,2.274430974,-0.037586633,-0.036755586,-0.036755586,-0.05415376,66.18476486,-0.34172471,-0.34172471,1.17E-05,1.737308487,2.274430974,55.02449585,0.290820521
26/8/2020,8076657.24,0,132621.85,1.669451903,11899.97,0.147555216,57066.94,0.711594207,1.09541548,9.541547967,746981.13,9.541547967,64.6475849,28.92872775,393423.9,4.977655647,746981.13,9.541547967,746981.13,9.541547967,2.079164539,2.743973435,-0.037586633,-0.036636865,-0.036636865,-0.053911594,83.00814804,1.65159476,0,0,2.079164539,2.743973435,64.6475849,0.289287278
27/8/2020,7838486.27,0,-238170.97,-2.948880495,-226271,-2.805676506,-181104.03,-2.258270351,1.063112986,6.311298625,508810.16,6.311298625,43.93564978,29.68566626,159555.36,1.933687606,508810.16,6.311298625,508810.16,6.311298625,1.328440785,1.721059088,-0.037586633,-0.036518144,-0.036518144,-0.053669428,48.50598799,-2.966737638,-2.966737638,0.000880153,1.328440785,1.721059088,43.93564978,0.296856663
28/8/2020,7851846.39,0,13360.12,0.170442603,-212910.88,-2.640015972,-167743.91,-2.091676803,1.064924984,6.492498369,522170.28,6.492498369,43.91104693,29.302611,217033.59,2.641496769,522170.28,6.492498369,522170.28,6.492498369,1.344967073,1.74189689,-0.037586633,-0.036399423,-0.036399423,-0.053427262,48.63113709,0.15258546,0,0,1.344967073,1.74189689,43.91104693,0.29302611
31/8/2020,8142193.1,0,290346.71,3.697814445,290346.71,3.697814445,122602.8,1.528791315,1.104303934,10.43039336,812516.99,10.43039336,65.56807603,30.2239453,466711.34,5.926259,812516.99,10.43039336,812516.99,10.43039336,2.020519671,2.732628808,-0.037586633,-0.036280702,-0.036280702,-0.053185095,84.00828025,3.679957302,0,0,2.020519671,2.732628808,65.56807603,0.302239453
1/9/2020,8932854.57,340000,450661.47,5.534890471,741008.18,9.437374895,450661.47,5.534890471,1.165425947,16.54259467,1263178.46,16.54259467,97.21627419,32.52908611,797250.71,10.22692692,1263178.46,16.54259467,1263178.46,16.54259467,2.850257578,4.199089127,-0.037586633,-0.035941107,-0.035941107,-0.052942929,150.5578982,5.517033328,0,0,2.850257578,4.199089127,97.21627419,0.325290861
2/9/2020,8942808.35,0,9953.78,0.111428882,750961.96,9.559319739,460615.25,5.65248682,1.166724568,16.67245679,1273132.24,16.67245679,95.60845568,32.14636378,834447.84,10.73674401,1273132.24,16.67245679,1273132.24,16.67245679,2.834176092,4.175104879,-0.037586633,-0.035601512,-0.035601512,-0.052700763,146.868477,0.093571739,0,0,2.834176092,4.175104879,95.60845568,0.321463638
3/9/2020,18349286.78,10000000,-593521.57,-6.636858879,157440.39,2.288022299,-132906.32,-1.359519633,1.089290705,8.929070478,679610.67,8.929070478,55.42443538,35.93463292,205907.44,2.923336625,679610.67,8.929070478,679610.67,8.929070478,1.417140826,1.899156134,-0.051974264,-0.038298959,-0.038298959,-0.064864946,63.20469926,-6.654716022,-6.654716022,0.004428525,1.417140826,1.899156134,55.42443538,0.359346329
4/9/2020,17844069.49,0,-505217.29,-2.753334754,-347776.9,-0.528309368,-638123.61,-4.07542226,1.059298885,5.929888524,174393.38,5.929888524,38.77410664,36.21403233,-253435.69,0.681393937,174393.38,5.929888524,174393.38,5.929888524,0.946431657,1.254838103,-0.051974264,-0.038180238,-0.038180238,-0.064829977,38.0713863,-2.771191897,-2.771191897,0.00076795,0.946431657,1.254838103,38.77410664,0.362140323
7/9/2020,17832817.02,0,-11252.47,-0.063059999,-11252.47,-0.063059999,-649376.08,-4.135912298,1.058630891,5.863089137,163140.91,5.863089137,37.58573215,35.81299285,-225225.94,1.132361853,163140.91,5.863089137,163140.91,5.863089137,0.923847172,1.224684695,-0.051974264,-0.038061517,-0.038061517,-0.064795009,36.63349263,-0.080917142,-0.080917142,6.55E-07,0.923847172,1.224684695,37.58573215,0.358129928
8/9/2020,17315845.28,0,-516971.74,-2.898990885,-528224.21,-2.96022278,-1166347.82,-6.915003462,1.027941278,2.794127832,-353830.83,2.794127832,21.24251013,36.11793085,-872923.2,-3.435039719,-353830.83,2.794127832,-353830.83,2.794127832,0.463551198,0.607339643,-0.051974264,-0.037942796,-0.037942796,-0.06476004,15.92323497,-2.916848028,-2.916848028,0.0008508,0.463551198,0.607339643,21.24251013,0.361179309
9/9/2020,17720328.69,0,404483.41,2.3359149,-123740.8,-0.693456165,-761864.41,-4.740617158,1.051953112,5.195311181,50652.58,5.195311181,33.06351106,36.10215919,-449007.64,-0.934094923,50652.58,5.195311181,50652.58,5.195311181,0.791185672,1.0471149,-0.051974264,-0.037824075,-0.037824075,-0.064725072,30.46109186,2.318057757,0,0,0.791185672,1.0471149,33.06351106,0.361021592
10/9/2020,17546117.74,0,-174210.95,-0.983113536,-297951.75,-1.66975224,-936075.36,-5.677125045,1.041611218,4.161121837,-123558.37,4.161121837,27.33273306,35.81338228,-693226.43,-2.777364158,-123558.37,4.161121837,-123558.37,4.161121837,0.63754752,0.842729937,-0.051974264,-0.037705354,-0.037705354,-0.064690103,23.32684514,-1.000970679,-1.000970679,0.000100194,0.63754752,0.842729937,27.33273306,0.358133823
11/9/2020,17482798.39,0,-63319.35,-0.360873847,-361271.1,-2.024600387,-999394.71,-6.017511632,1.037852316,3.78523159,-186877.72,3.78523159,24.96727421,35.46171275,-876791.91,-4.580715513,-186877.72,3.78523159,-186877.72,3.78523159,0.577165416,0.76270991,-0.051974264,-0.037586633,-0.037586633,-0.064655135,20.59331013,-0.378730989,-0.378730989,1.43E-05,0.577165416,0.76270991,24.96727421,0.354617128
14/9/2020,17776534.52,0,293736.13,1.680143667,293736.13,1.680143667,-705658.58,-4.438470806,1.055289726,5.528972586,106858.41,5.528972586,32.77960617,35.28079126,-644394.96,-3.713994095,106858.41,5.528972586,106858.41,5.528972586,0.801558161,1.064321473,-0.051974264,-0.037467912,-0.037467912,-0.064620166,30.46191324,1.662286524,0,0,0.801558161,1.064321473,32.77960617,0.352807913
15/9/2020,17898748.99,0,122214.47,0.687504473,415950.6,2.379199203,-583444.11,-3.781481018,1.06254489,6.254488993,229072.88,6.254488993,35.48098157,34.95473497,-731485.01,-5.499680546,229072.88,6.254488993,229072.88,6.254488993,0.886317164,1.17736528,-0.051974264,-0.037349191,-0.037349191,-0.064585198,34.17852276,0.66964733,0,0,0.886317164,1.17736528,35.48098157,0.34954735
16/9/2020,17688459.91,0,-210289.08,-1.174881441,205661.52,1.176364993,-793733.19,-4.91193454,1.050061247,5.006124722,18783.8,5.006124722,29.22530035,34.73567571,-1048547.39,-7.797461307,18783.8,5.006124722,18783.8,5.006124722,0.711812851,0.943935872,-0.051974264,-0.03723047,-0.03723047,-0.06455023,26.14486212,-1.192738584,-1.192738584,0.000142263,0.711812851,0.943935872,29.22530035,0.347356757
17/9/2020,17479823.97,0,-208635.94,-1.17950314,-2974.42,-0.017013409,-1002369.13,-6.033501258,1.037675742,3.767574184,-189852.14,3.767574184,23.1797431,34.52004673,-1365376.16,-10.04404764,-189852.14,3.767574184,-189852.14,3.767574184,0.541127399,0.716281949,-0.051974264,-0.037111749,-0.037111749,-0.064515261,18.83775336,-1.197360283,-1.197360283,0.000143367,0.541127399,0.716281949,23.1797431,0.345200467
18/9/2020,17499641.66,0,19817.69,0.113374654,16843.27,0.096341956,-982551.44,-5.926967064,1.038852203,3.885220313,-170034.45,3.885220313,23.27775528,34.19895369,-1036983.84,-6.551690124,-170034.45,3.885220313,-170034.45,3.885220313,0.54907397,0.72667672,-0.051974264,-0.036993028,-0.036993028,-0.064480293,19.08206088,0.095517511,0,0,0.54907397,0.72667672,23.27775528,0.341989537
21/9/2020,17628133.97,0,128492.31,0.734256806,128492.31,0.734256806,-854059.13,-5.236229417,1.046480046,4.648004614,-41542.14,4.648004614,26.16623671,33.9139739,-591649.97,-2.080447276,-41542.14,4.648004614,-41542.14,4.648004614,0.638858683,0.846045509,-0.047849422,-0.036874307,-0.036874307,-0.064445324,22.684383,0.716399664,0,0,0.638858683,0.846045509,26.16623671,0.339139739
22/9/2020,17844043.57,0,215909.6,1.22480122,344401.91,1.968051213,-638149.53,-4.075561598,1.059297347,5.929734652,174367.46,5.929734652,31.12209058,33.69234994,119675.39,5.768737614,174367.46,5.929734652,174367.46,5.929734652,0.790152383,1.048807567,-0.029264302,-0.036755586,-0.036755586,-0.064410356,29.0046556,1.206944078,0,0,0.790152383,1.048807567,31.12209058,0.336923499
23/9/2020,17369945.34,0,-474098.23,-2.656899083,-129696.32,-0.741137005,-1112247.76,-6.624177123,1.031152885,3.115288503,-299730.77,3.115288503,19.04173438,33.8946503,-555455.56,0.229900932,-299730.77,3.115288503,-299730.77,3.115288503,0.42902742,0.564208809,-0.029264302,-0.036636865,-0.036636865,-0.064375387,14.25794372,-2.674756226,-2.674756226,0.000715432,0.42902742,0.564208809,19.04173438,0.338946503
24/9/2020,17349335.85,0,-20609.49,-0.118650287,-150305.81,-0.85890793,-1132857.25,-6.734967805,1.029929419,2.992941917,-320340.26,2.992941917,18.21221563,33.6035818,-622098.43,-0.492899008,-320340.26,2.992941917,-320340.26,2.992941917,0.408058156,0.536558196,-0.029264302,-0.036518144,-0.036518144,-0.064340419,13.42350534,-0.13650743,-0.13650743,1.86E-06,0.408058156,0.536558196,18.21221563,0.336035818
25/9/2020,17738451.4,0,389115.55,2.242826777,238809.74,1.364655029,-743741.7,-4.643194689,1.053028952,5.302895196,68775.29,5.302895196,27.32855116,33.61323002,-224554.89,1.851355318,68775.29,5.302895196,68775.29,5.302895196,0.679153748,0.900818233,-0.029264302,-0.036399423,-0.036399423,-0.06430545,24.23652912,2.224969634,0,0,0.679153748,0.900818233,27.32855116,0.3361323
28/9/2020,17982539.48,0,244088.08,1.376039399,244088.08,1.376039399,-499653.62,-3.331047479,1.067519045,6.751904522,312863.37,6.751904522,32.5651639,33.43136707,-279862.98,-0.649167702,312863.37,6.751904522,312863.37,6.751904522,0.839485979,1.116646461,-0.029264302,-0.036280702,-0.036280702,-0.064270482,30.98571099,1.358182256,0,0,0.839485979,1.116646461,32.5651639,0.334313671
29/9/2020,18013780.44,0,31240.96,0.173729411,275329.04,1.552159395,-468412.66,-3.163105077,1.06937364,6.937363978,344104.33,6.937363978,32.74604532,33.1563285,-352591.63,-1.765742879,344104.33,6.937363978,344104.33,6.937363978,0.851905099,1.133017688,-0.029264302,-0.035941107,-0.035941107,-0.064235514,31.34006256,0.155872269,0,0,0.851905099,1.133017688,32.74604532,0.331563285
30/9/2020,18033797.21,0,20016.77,0.111119207,295345.81,1.66500335,-448395.89,-3.055500687,1.070561919,7.056191929,364121.1,7.056191929,32.67074365,32.88787334,-274429.82,-0.938962906,364121.1,7.056191929,364121.1,7.056191929,0.856569331,1.139073583,-0.029264302,-0.035601512,-0.035601512,-0.064200545,31.3551681,0.093262064,0,0,0.856569331,1.139073583,32.67074365,0.328878733
1/10/2020,18859614.13,500000,325816.92,1.806701696,621162.73,3.501786689,325816.92,1.806701696,1.08990378,8.990377964,689938.02,8.990377964,39.27415121,32.79509183,-32807.59,-0.203703239,689938.02,8.990377964,689938.02,8.990377964,1.060346206,1.41719535,-0.029264302,-0.035261917,-0.035261917,-0.064165577,40.35111744,1.788844553,0,0,1.060346206,1.41719535,39.27415121,0.327950918
2/10/2020,18429069,0,-430545.13,-2.282894693,190617.6,1.138949894,-104728.21,-0.517438094,1.065022424,6.50224241,259392.89,6.50224241,29.81932638,32.89028703,-475688.27,-2.631107554,259392.89,6.50224241,259392.89,6.50224241,0.769811658,1.022355479,-0.029264302,-0.034922322,-0.034922322,-0.064130608,27.66380279,-2.300751835,-2.300751835,0.000529346,0.769811658,1.022355479,29.81932638,0.32890287
